symbol,short_win,long_win,dev_win,hurst_config,signal_price_col,trade_price_col,return_mode,min_chunk,n_scales,min_segments,min_valid_scales,ann_ret,ann_vol,sharpe,max_drawdown,calmar,win_rate,profit_loss_ratio,turnover,final_nav,active_ratio
TA,20,140,40,rs_fast,close,open,open_to_open,6,6,2,3,0.1003198372412557,0.19375556321743245,0.5177649383345798,0.3187119482974775,0.31476647730702506,0.4919113241461953,1.1754533681500852,8.048895899053628,2.6171315375971522,0.6506309148264984
TA,20,140,80,rs_fast,close,open,open_to_open,6,6,2,3,0.09712509552261706,0.20553344345459318,0.47255129817388625,0.48062685892495816,0.2020800413440513,0.49080779944289693,1.166477839389577,8.446372239747634,2.541659903935959,0.7011041009463722
TA,20,140,20,rs_robust,close,open,open_to_open,10,12,3,4,0.0840864017431393,0.1883886422341731,0.44634538869183643,0.3439342453335371,0.24448394681255087,0.49387755102040815,1.1454079569129965,8.24763406940063,2.2535398794949186,0.6675867507886435
TA,20,140,20,rs_fast,close,open,open_to_open,6,6,2,3,0.053024275112846464,0.20522375183246996,0.25837299357109356,0.38547487996384755,0.1375557211868629,0.49220103986135183,1.1140861424544155,8.84384858044164,1.6819322156189835,0.6746845425867508
TA,20,140,20,rs_default,close,open,open_to_open,8,8,2,3,0.046653209089720704,0.1996162485102387,0.23371448686116236,0.5010989143888969,0.0931017963721105,0.4811858608893957,1.1570842342979961,8.84384858044164,1.5822875639516147,0.682570977917981
TA,20,140,60,rs_fast,close,open,open_to_open,6,6,2,3,0.048205393598067525,0.2067172718559295,0.2331948035366102,0.5390628004825428,0.08942444842218086,0.4826233183856502,1.1498871271632352,8.446372239747634,1.6060611768822466,0.6963722397476341
TA,20,140,40,rs_robust,close,open,open_to_open,10,12,3,4,0.03891862351398423,0.18958730199463675,0.20528074984201844,0.36450439014652436,0.10677134368214228,0.4820574162679426,1.1454233222884458,8.24763406940063,1.4684802504188634,0.6510252365930599
TA,20,140,60,rs_robust,close,open,open_to_open,10,12,3,4,0.03581108940728073,0.18822883415433456,0.19025294168224047,0.35746208137416446,0.10018150532110948,0.48132530120481926,1.1456979160577354,8.24763406940063,1.4248716865451354,0.6462933753943217
TA,40,140,20,rs_robust,close,open,open_to_open,10,12,3,4,0.032840907383465456,0.1901067234346466,0.1727498469813733,0.5067942739477325,0.06480125974519685,0.4974905897114178,1.0714435791171515,7.850157728706625,1.3842843754883871,0.6206624605678234
TA,100,140,40,rs_default,close,open,open_to_open,8,8,2,3,0.02632709176276804,0.16695214817906173,0.15769244091744994,0.373970613188534,0.07039882502611366,0.4891041162227603,1.1093803575182843,6.2602523659306,1.298896327101436,0.48146687697160884
TA,100,140,40,rs_robust,close,open,open_to_open,10,12,3,4,0.021177215692285367,0.16128043191765828,0.13130678930161468,0.370930817541567,0.057092090197957794,0.5103220478943022,1.0127987832738055,5.8627760252365935,1.2347783669140402,0.47318611987381703
TA,100,140,80,rs_robust,close,open,open_to_open,10,12,3,4,0.018723319247538894,0.16226273925643,0.11538890156383788,0.3762131197635564,0.04976785301721052,0.5151763740771124,0.9892622772957438,5.8627760252365935,1.2052412393494258,0.47673501577287064
TA,40,140,20,rs_fast,close,open,open_to_open,6,6,2,3,0.020975983222906613,0.1862209372088042,0.11264030531318207,0.4758736865862224,0.044078888608828394,0.4931506849315068,1.0788816122591824,6.95583596214511,1.2323318576861473,0.5694006309148265
TA,100,140,60,rs_default,close,open,open_to_open,8,8,2,3,0.018597528364676874,0.1686479422855051,0.1102742678780688,0.39794730537355294,0.04673364567004514,0.4892430278884462,1.0958368481814584,6.458990536277603,1.2037444089260796,0.48738170347003157
