date,RB,I,J,JM
2016-09-06,0.2684264543858849,0.20896003535881189,0.24029737878658028,0.28231613146872286
2016-09-07,0.26864176694803543,0.21054934892843988,0.24065282348912403,0.2801560606344006
2016-09-08,0.26815363011810206,0.21150239955734296,0.2404204876969741,0.27992348262758093
2016-09-09,0.2625832150951897,0.21713467112298898,0.23782161232921997,0.2824605014526013
2016-09-12,0.2616365985767893,0.22039543982585244,0.23681888212025048,0.28114907947710777
2016-09-13,0.261547285068447,0.22117941889762996,0.2366867059465634,0.28058659008735964
2016-09-14,0.2578666057548089,0.22335869146970377,0.23939132042586786,0.27938338234961957
2016-09-19,0.25741560264073615,0.22382905488643154,0.23975063101736743,0.27900471145546496
2016-09-20,0.25418974671307426,0.22729193808719567,0.24016096638227538,0.2783573488174548
2016-09-21,0.2546718371031136,0.2276551858357177,0.2407179887518049,0.27695498830936394
2016-09-22,0.25611042742019136,0.22852310815683574,0.24163874158547163,0.27372772283750124
2016-09-23,0.2561524177512448,0.22855375924394403,0.24151054599902133,0.27378327700578986
2016-09-26,0.25692618401767775,0.22748837020207788,0.24232877596029379,0.27325666981995056
2016-09-27,0.2566150704330325,0.22743507432180135,0.2438561934200604,0.27209366182510575
2016-09-28,0.2582983952244073,0.22664897696234504,0.2447746964492878,0.27027793136395983
2016-09-29,0.2559278455469322,0.22750819569841452,0.24482007497462066,0.2717438837800326
2016-09-30,0.25568880317115883,0.2272845364075182,0.24518653628176823,0.2718401241395547
2016-10-10,0.25629485699772053,0.22831812830092688,0.24489106330745813,0.27049595139389454
2016-10-11,0.25610236125603386,0.2286790547761123,0.245542820540897,0.26967576342695687
2016-10-12,0.25795328942459717,0.225838764816006,0.24632988892681426,0.26987805683258265
2016-10-13,0.25076251387088583,0.2234164121730287,0.2520164515798305,0.27380462237625497
2016-10-14,0.25055772631197526,0.2235513307396147,0.25201162858008724,0.2738793143683228
2016-10-17,0.25093661616764706,0.2234338236093761,0.251932474074665,0.2736970861483119
2016-10-18,0.24742339386846773,0.22072620273047605,0.2564725890252372,0.27537781437581915
2016-10-19,0.2408847061019435,0.2104328174913456,0.26764177554320573,0.28104070086350513
2016-10-20,0.2448687010026179,0.20970050678390184,0.26655935230512284,0.2788714399083573
2016-10-21,0.24833496351604478,0.20908035499528252,0.2629553953779003,0.2796292861107724
2016-10-24,0.2514064552275544,0.20674785970297013,0.2592856899185208,0.28255999515095476
2016-10-25,0.2510126151369149,0.20674810270847246,0.2584056702912005,0.2838336118634121
2016-10-26,0.2425655258258336,0.198185979463012,0.24895244549370765,0.31029604921744675
2016-10-27,0.24846671383079932,0.1972312719329102,0.24786506844295852,0.30643694579333197
2016-10-28,0.24868401766360784,0.1984458454943343,0.24810412834604997,0.3047660084960078
2016-10-31,0.24944251275366397,0.19933573292758305,0.248864876934841,0.30235687738391204
2016-11-01,0.2518295162126826,0.20061766052210914,0.2513331645278226,0.2962196587373857
2016-11-02,0.2509678910620066,0.2018534870416524,0.2504742469022767,0.29670437499406427
2016-11-03,0.2509398754833523,0.20189976831807616,0.2504658856712091,0.2966944705273625
2016-11-04,0.2506003185174833,0.2029766026271557,0.25012839261152275,0.29629468624383837
2016-11-07,0.2503734270425624,0.2028982341620238,0.2502681271525565,0.2964602116428574
2016-11-08,0.250649208598708,0.20283015921328493,0.250172829357426,0.29634780283058115
2016-11-09,0.25040827182967434,0.20240214434068585,0.25027655445537067,0.29691302937426917
2016-11-10,0.25042474613789506,0.20236238570281737,0.2502932494858609,0.29691961867342676
2016-11-11,0.25117445730159815,0.20031527180937647,0.25088667695077094,0.29762359393825455
2016-11-14,0.25125651319909564,0.20030402975387376,0.250875213271566,0.2975642437754646
2016-11-15,0.25124620430185884,0.20031012781342816,0.2507697084878073,0.29767395939690566
2016-11-16,0.25116477528176784,0.2004762533310271,0.2505086900126788,0.2978502813745263
2016-11-17,0.2508868809874722,0.2001552282817175,0.25012271900114963,0.29883517172966073
2016-11-18,0.25093862314136484,0.20013573634369802,0.25013076144663904,0.29879487906829816
2016-11-21,0.25079928446382455,0.2000815486283453,0.2498272315832813,0.2992919353245489
2016-11-22,0.2508519737477754,0.19859198583431106,0.24768021062329018,0.3028758297946233
2016-11-23,0.2494345829770125,0.19745331588959214,0.24622146846021709,0.30689063267317834
2016-11-24,0.24944502484356204,0.19742612399353243,0.24615876081692215,0.3069700903459834
2016-11-25,0.24920653805194187,0.19731411991937722,0.24614400268078818,0.3073353393478928
2016-11-28,0.24938910571989253,0.1974647703162458,0.24625057471365025,0.3068955492502114
2016-11-29,0.24517871184649595,0.1985890186687022,0.24770660636661065,0.3085256631181912
2016-11-30,0.2451447856739541,0.19859048926220543,0.24779588031290797,0.3084688447509326
2016-12-01,0.24741314801734018,0.20156001641361437,0.25071934636145754,0.300307489207588
2016-12-02,0.24740285890886857,0.2015288164760635,0.2507904501167692,0.30027787449829874
2016-12-05,0.24742727337988504,0.2015797397249219,0.2507206699320135,0.30027231696317946
2016-12-06,0.24695855816845916,0.20173192433906798,0.2511976680212895,0.30011184947118336
2016-12-07,0.24678263398632821,0.20145232283590864,0.2515734992970934,0.3001915438806697
2016-12-08,0.24678968805491153,0.2014655324337235,0.2515326365842907,0.3002121429270743
2016-12-09,0.24573905008423036,0.2023342171791905,0.25260491147467495,0.2993218212619042
2016-12-12,0.24624287204697723,0.20231843602177282,0.2521833362490069,0.29925535568224304
2016-12-13,0.24704683909792488,0.2029653154943229,0.24959496933809552,0.30039287606965676
2016-12-14,0.24723310577300958,0.20312601776869912,0.24974126451315987,0.2998996119451313
2016-12-15,0.24707512717906968,0.2030175681789174,0.2502857765774433,0.2996215280645696
2016-12-16,0.24713802296703655,0.20308702224215955,0.250120688106469,0.29965426668433487
2016-12-19,0.24716269260465296,0.2030403160144964,0.2500839342089136,0.299713057171937
2016-12-20,0.24713899345776474,0.20319239765946892,0.24916238477908517,0.3005062241036812
2016-12-21,0.24655857146003324,0.20336053094015527,0.24934361927450388,0.30073727832530756
2016-12-22,0.24677899007783968,0.20338346447944392,0.2488420199320485,0.30099552551066794
2016-12-23,0.24619148729808868,0.20274121432926673,0.2505611939760567,0.300506104396588
2016-12-26,0.24962683766558846,0.20679096708490738,0.2370490014791333,0.30653319377037097
2016-12-27,0.2495426639472401,0.20684773794519834,0.23707047619142244,0.3065391219161392
2016-12-28,0.2495011118958699,0.20697193026580538,0.23703178248327192,0.30649517535505283
2016-12-29,0.24910593126386055,0.20747708995794048,0.23700441662172267,0.30641256215647633
2016-12-30,0.2487368317878577,0.20880198886177367,0.2365408300709514,0.3059203492794173
2017-01-03,0.2488595619902811,0.20881866396404028,0.23657398570899904,0.30574778833667965
2017-01-04,0.2478381612508122,0.21176786671582473,0.23576428111062675,0.30462969092273634
2017-01-05,0.24805343041711284,0.21189401394137056,0.23597805423953877,0.3040745014019779
2017-01-06,0.24871599785262594,0.21208461800215897,0.23572407072009496,0.3034753134251202
2017-01-09,0.2490027245488125,0.21198498648457156,0.23566421817458313,0.3033480707920328
2017-01-10,0.24974896626298038,0.2187388407871264,0.2323705937670773,0.2991415991828159
2017-01-11,0.25012908639713377,0.2182949490390951,0.23264430893985258,0.2989316556239186
2017-01-12,0.2511205438418426,0.2193021330039623,0.2331251269306217,0.2964521962235733
2017-01-13,0.2511258375966896,0.2193066654825815,0.23310076815598818,0.29646672876474073
2017-01-16,0.2508482170198919,0.2194837810791483,0.23356214466859238,0.2961058572323675
2017-01-17,0.25083773837833634,0.21947909171952104,0.2335582187518548,0.29612495115028786
2017-01-18,0.2506149068866772,0.21955896312061052,0.23362552614888524,0.2962006038438271
2017-01-19,0.25469038018274304,0.22311362760577189,0.22316007911021357,0.2990359131012716
2017-01-20,0.2519916464375649,0.23114531401137212,0.22077850413529823,0.29608453541576474
2017-01-23,0.24798252615380734,0.23434399715870546,0.22633235198614518,0.291341124701342
2017-01-24,0.24765631334477992,0.23467894355522537,0.22667745405598555,0.29098728904400917
2017-01-25,0.24229278200162227,0.2467913680162053,0.22657384143773385,0.2843420085444386
2017-01-26,0.24233543377947675,0.2477347873835834,0.22672886798492833,0.28320091085201154
2017-02-03,0.23999011437805312,0.2560289540931474,0.2255666133949422,0.27841431813385725
2017-02-06,0.22817247683690137,0.29540695551224855,0.21752824272207688,0.25889232492877323
2017-02-07,0.22818896996856433,0.2942579812868587,0.21986389114670943,0.25768915759786765
2017-02-08,0.2285347037741374,0.2941321874635418,0.219818725834925,0.2575143829273958
2017-02-09,0.2295504042443801,0.29402424105058833,0.2195436324304384,0.25688172227459327
2017-02-10,0.2333580948869004,0.2911526592101613,0.2212380221986463,0.25425122370429204
2017-02-13,0.22635626697581004,0.2766510103488895,0.25269159769312277,0.24430112498217776
2017-02-14,0.22925034249871673,0.2702170245943178,0.2544681900507492,0.24606444285621637
2017-02-15,0.22658811101481136,0.2832961149123772,0.2503643723186291,0.23975140175418216
2017-02-16,0.22652572319157954,0.28434951380824547,0.25022457340450166,0.23890018959567338
2017-02-17,0.22666530056690432,0.284361852796748,0.2500837917267779,0.23888905490956966
2017-02-20,0.22408781766249197,0.28151716672072974,0.24715069559801592,0.2472443200187625
2017-02-21,0.22761540432879865,0.28125112030474303,0.24547558961252144,0.24565788575393685
2017-02-22,0.23926097429326212,0.28009352329733617,0.24107703400127428,0.2395684684081275
2017-02-23,0.2383265485495405,0.28132602127851264,0.2400403999040406,0.24030703026790623
2017-02-24,0.23985625258976148,0.28289813419685045,0.23944430584360216,0.23780130736978602
2017-02-27,0.24008693840967732,0.28276164155706945,0.23953445018644287,0.23761696984681027
2017-02-28,0.24314074799333876,0.2852629456471296,0.23787180189797372,0.23372450446155787
2017-03-01,0.24259465677594963,0.28554111136768984,0.2380021057687341,0.23386212608762652
2017-03-02,0.24209462935284068,0.2889417545351887,0.23658261537442898,0.23238100073754167
2017-03-03,0.25056673559316245,0.2910709844795711,0.2330178198447899,0.22534446008247652
2017-03-06,0.249931172241231,0.29272277392378915,0.23231539605165175,0.22503065778332815
2017-03-07,0.25523840374474865,0.2908797306867333,0.2304726998947951,0.22340916567372304
2017-03-08,0.25694488105802016,0.29068002523674324,0.22930950521635138,0.22306558848888536
2017-03-09,0.25691082919956365,0.2907520517491893,0.22897772751754858,0.22335939153369858
2017-03-10,0.2556485100072794,0.29051196927620926,0.22937388873240788,0.22446563198410346
2017-03-13,0.25516735353742404,0.2892230162339911,0.22921433177081052,0.2263952984577745
2017-03-14,0.2554172320484479,0.28943167320175267,0.22899237551900073,0.22615871923079867
2017-03-15,0.2630420725058353,0.285901355222149,0.23019256058664178,0.220864011685374
2017-03-16,0.2630283164228633,0.28597161247318476,0.23016390267371603,0.22083616843023607
2017-03-17,0.2636059925044872,0.2831868931712106,0.2311464073537222,0.22206070697058009
2017-03-20,0.2725981581864587,0.28178551825059905,0.22519388613613567,0.22042243742680662
2017-03-21,0.2745135145962234,0.2821066046528564,0.22401127175104615,0.21936860899987393
2017-03-22,0.28407012156891387,0.28410100695045293,0.21767884117857847,0.21415003030205482
2017-03-23,0.2808081508278844,0.2807474642146756,0.21962150029201813,0.21882288466542185
2017-03-24,0.24798383593305934,0.24963628467761953,0.24949686692653836,0.2528830124627827
2017-03-27,0.25130414783261973,0.25263220767591177,0.2493388311611977,0.24672481333027083
2017-03-28,0.25309244346461196,0.2548043068880753,0.24901827317298272,0.24308497647432997
2017-03-29,0.25483779094696357,0.2559927649365331,0.24721024911546063,0.24195919500104263
2017-03-30,0.2547727467661484,0.2558717776429236,0.2469324271789331,0.24242304841199488
2017-03-31,0.2585428229303057,0.2591986424283228,0.24623537727721195,0.23602315736415957
2017-04-05,0.2616769624625638,0.26288554328634195,0.2488251963178295,0.2266122979332647
2017-04-06,0.26752198408440997,0.26880410241263536,0.2363029986352905,0.2273709148676641
2017-04-07,0.27673933266547507,0.2775690311012545,0.2284658505895361,0.21722578564373432
2017-04-10,0.2739042728918043,0.27970646162988133,0.22884556313952897,0.21754370233878545
2017-04-11,0.2770707997119172,0.27782522936042386,0.22880357191521417,0.21630039901244488
2017-04-12,0.2769143299207549,0.27678804903007553,0.22998998725135616,0.21630763379781337
2017-04-13,0.2769409709385237,0.27641056038173517,0.2309985535722137,0.21564991510752754
2017-04-14,0.27671694952173886,0.2734712421587154,0.23119962346890585,0.21861218485064005
2017-04-17,0.2757802016404605,0.2714609813445942,0.23149230906147822,0.22126650795346717
2017-04-18,0.27575732266027336,0.27133074156532555,0.23159979280545998,0.22131214296894117
2017-04-19,0.2754089952128242,0.26897898472578574,0.2326657728704867,0.2229462471909035
2017-04-20,0.2799761751589172,0.26269040149177675,0.23602947902039662,0.2213039443289095
2017-04-21,0.27994025426205726,0.2631027574194702,0.2360952997724954,0.22086168854597715
2017-04-24,0.2819405104880449,0.2697640447722389,0.23793973004287658,0.21035571469683959
2017-04-25,0.27267637149429247,0.28071755340011245,0.2383364402053167,0.20826963490027842
2017-04-26,0.2755812419489748,0.28378590809232423,0.2386219505496197,0.2020108994090813
2017-04-27,0.27511666056626943,0.2838624654588852,0.2384683731168306,0.20255250085801466
2017-04-28,0.2732214768411005,0.2858137775869325,0.23585192474701377,0.20511282082495327
2017-05-02,0.27404099326272524,0.2885508034552866,0.2366447804791196,0.20076342280286866
2017-05-03,0.2744617796873988,0.28805911222025876,0.2375285746712705,0.19995053342107197
2017-05-04,0.27386454719774544,0.2901278289503863,0.2365296138552243,0.199478009996644
2017-05-05,0.27702919899353406,0.29300414302547473,0.2346090084882076,0.19535764949278367
2017-05-08,0.2831622784429664,0.29195397707908965,0.23932129382293543,0.18556245065500854
2017-05-09,0.2842994077607408,0.29054979895058153,0.23940396228611313,0.18574683100256445
2017-05-10,0.2846544934672527,0.2897279946997616,0.2396393651868516,0.18597814664613416
2017-05-11,0.28214743770558004,0.29669307914043724,0.23682694053473732,0.18433254261924553
2017-05-12,0.2845824492628066,0.29200656073021497,0.23767574228633417,0.18573524772064426
2017-05-15,0.2868582232933135,0.288033951094549,0.2389303064343324,0.1861775191778051
2017-05-16,0.29031050033464934,0.28244382611149893,0.23904505242062657,0.18820062113322528
2017-05-17,0.29083572963504095,0.281248582263936,0.23945781780376083,0.18845787029726227
2017-05-18,0.2911195935368261,0.28064577548500325,0.23968082865845422,0.18855380231971638
2017-05-19,0.29817590018980633,0.27381139056470083,0.23522871542191306,0.1927839938235798
2017-05-22,0.3047944196960766,0.2682611028083163,0.230837916503676,0.19610656099193108
2017-05-23,0.3182687953729688,0.2488878776871784,0.2294628681407695,0.20338045879908326
2017-05-24,0.31854979996274757,0.24872613274816,0.22905981189025,0.20366425539884236
2017-05-25,0.32115525299031994,0.24475845084452097,0.22950517185189095,0.20458112431326816
2017-05-26,0.32856418496758877,0.2374395336303781,0.22638209749386518,0.20761418390816805
2017-05-31,0.3374273171319337,0.23298892217202705,0.22408467741111976,0.2054990832849195
2017-06-01,0.33813886939921,0.2327248092074209,0.22364783515881692,0.20548848623455226
2017-06-02,0.3627043024400416,0.2281517685129557,0.20713681331466366,0.20200711573233904
2017-06-05,0.36270693428429696,0.22815063467259372,0.20713622488309796,0.20200620616001144
2017-06-06,0.362822938367957,0.22819642111612587,0.20689829990973063,0.20208234060618646
2017-06-07,0.3631728787407173,0.22840608360675022,0.20655597403782713,0.2018650636147054
2017-06-08,0.3639705964417724,0.22861359960231756,0.20603351317988391,0.20138229077602615
2017-06-09,0.3640971445318321,0.22856063611260577,0.20598773338738943,0.2013544859681728
2017-06-12,0.36866773042125867,0.2267366964653114,0.20440899467409882,0.20018657843933116
2017-06-13,0.368518684716321,0.2267098654139599,0.20461325981688075,0.20015819005283847
2017-06-14,0.3681990652508151,0.2262178845394012,0.20567517798756382,0.19990787222221992
2017-06-15,0.36827351107669243,0.22582401218296505,0.20570676711937255,0.20019570962097
2017-06-16,0.3683093909459765,0.22569166803297755,0.20586778100507294,0.20013116001597306
2017-06-19,0.3683255993346248,0.22568409109261334,0.20592259095878976,0.2000677186139722
2017-06-20,0.36831136844302037,0.22561185725121957,0.20601565190239443,0.20006112240336565
2017-06-21,0.3688601025766353,0.225302776434344,0.20668808529458438,0.1991490356944364
2017-06-22,0.369749206302771,0.22495226793555068,0.20653409081113683,0.1987644349505415
2017-06-23,0.36979123876861564,0.2248726427058392,0.20701247466770356,0.19832364385784165
2017-06-26,0.3698684055013378,0.22472967289391502,0.2070536716358448,0.1983482499689025
2017-06-27,0.3688798854811541,0.22189850163728075,0.21306522586345653,0.19615638701810878
2017-06-28,0.36905910060365643,0.2219241637562188,0.21309049515393397,0.19592624048619078
2017-06-29,0.37078933040025625,0.21943335854796084,0.21353457019849634,0.19624274085328663
2017-06-30,0.371719186276397,0.21932919822869518,0.21341247483510595,0.19553914065980205
2017-07-03,0.3726085041883942,0.21981006694623334,0.21295298462015858,0.19462844424521406
2017-07-04,0.3726604690848339,0.2197522755208819,0.2129520507117821,0.1946352046825021
2017-07-05,0.3737500424736066,0.2197709222653869,0.21139702274723526,0.1950820125137713
2017-07-06,0.3743172468658161,0.2191716060624707,0.2108778508817592,0.19563329618995406
2017-07-07,0.374461569009927,0.21915583983135478,0.21080755857979044,0.1955750325789279
2017-07-10,0.3744713999409537,0.2191943559092252,0.2107478705602787,0.1955863735895425
2017-07-11,0.3747973681749905,0.21924189581447548,0.21017610705397186,0.1957846289565622
2017-07-12,0.3751349900913827,0.21965831910440997,0.20952293385401918,0.19568375695018814
2017-07-13,0.3754471577476733,0.21956214605031418,0.2086341303186393,0.19635656588337322
2017-07-14,0.37550518573699376,0.21961037607144537,0.2084914644774449,0.19639297371411593
2017-07-17,0.37553355879902656,0.2196983424565559,0.20840055070271896,0.19636754804169865
2017-07-18,0.3758737844295404,0.2198367309387305,0.2076623770457467,0.19662710758598242
2017-07-19,0.37842167366250745,0.22042454022716837,0.20378017722364122,0.19737360888668296
2017-07-20,0.3768021251617889,0.21541468060262034,0.21098092838957258,0.1968022658460182
2017-07-21,0.3783554831548849,0.2141494700156612,0.20980562489051036,0.19768942193894368
2017-07-24,0.38037584948137604,0.21104725869105348,0.2098393128445839,0.1987375789829867
2017-07-25,0.38092413787371066,0.21104475016393848,0.20931093825038652,0.19872017371196443
2017-07-26,0.38229170929155,0.21021447437948437,0.20820900314510252,0.1992848131838631
2017-07-27,0.38418365071489097,0.20703739029479606,0.20841305870986465,0.20036590028044837
2017-07-28,0.38503070251604843,0.20547281245686097,0.20870004906730308,0.20079643595978755
2017-07-31,0.3853368474120768,0.2051114651004861,0.20825560386913008,0.20129608361830695
2017-08-01,0.3852156770346531,0.20511956532774414,0.2081994565168051,0.20146530112079766
2017-08-02,0.3912700433575694,0.20460513340387146,0.2006867466198675,0.20343807661869173
2017-08-03,0.3911893447371056,0.20454361777871174,0.2007646688081257,0.20350236867605703
2017-08-04,0.3910927247795358,0.20454858721946978,0.2008011265494104,0.20355756145158393
2017-08-07,0.39034791895930326,0.20453601514251224,0.2007589292120321,0.20435713668615216
2017-08-08,0.3888148793817584,0.20602625498667482,0.2007101033072213,0.20444876232434553
2017-08-09,0.3864496275000714,0.20623927215861562,0.20155057921365985,0.2057605211276532
2017-08-10,0.38642685542383504,0.20609306508090497,0.2015741847742586,0.2059058947210016
2017-08-11,0.3867921872046067,0.20604646216147443,0.20153983403367803,0.20562151660024092
2017-08-14,0.3868164048726634,0.20597982726956643,0.20148576784710356,0.20571800001066667
2017-08-15,0.3874602127740464,0.20540278239838652,0.2015270212871619,0.20560998354040502
2017-08-16,0.38791965511071735,0.20507575034349598,0.20154434395091791,0.20546025059486878
2017-08-17,0.3882170049299439,0.2052243117123941,0.20166799117285386,0.20489069218480818
2017-08-18,0.3881616984933697,0.2050238855847584,0.20162451378327942,0.2051899021385925
2017-08-21,0.38959606112476963,0.20546777708788755,0.20244798318770912,0.2024881785996337
2017-08-22,0.3890388010210687,0.20529346304260981,0.2025358053062148,0.20313193063010668
2017-08-23,0.3884250345449213,0.2047304950692219,0.20308417855938016,0.20376029182647656
2017-08-24,0.38912810712943874,0.20449454655381075,0.20282668072289795,0.20355066559385263
2017-08-25,0.3862434455681467,0.20371150759704088,0.20419033480845583,0.2058547120263566
2017-08-28,0.3850770265713532,0.2040874378469988,0.20458226915458755,0.20625326642706054
2017-08-29,0.3840991464297727,0.2043998641883889,0.2049028583189832,0.20659813106285524
2017-08-30,0.3852471959302063,0.2038344810020296,0.20463393486566683,0.20628438820209727
2017-08-31,0.38572516737412255,0.20322846098502384,0.20451859380092793,0.2065277778399257
2017-09-01,0.38668819157505574,0.20291759953519187,0.20416641151841536,0.20622779737133717
2017-09-04,0.386217338423536,0.20286015205701685,0.20434585473404893,0.2065766547853983
2017-09-05,0.38207978894078776,0.20401827692398797,0.20584365404851793,0.20805828008670646
2017-09-06,0.3867651998595693,0.20222584720972403,0.20464676193732245,0.20636219099338401
2017-09-07,0.386678710323966,0.20215269965263094,0.204690506179924,0.20647808384347913
2017-09-08,0.3866679668971885,0.20152667321297585,0.205096438246379,0.20670892164345664
2017-09-11,0.38633915148299375,0.20152501364728795,0.205163973616554,0.2069718612531643
2017-09-12,0.38634567565714756,0.200880956270926,0.20544973531516048,0.20732363275676605
2017-09-13,0.38571998393574825,0.20050985264934723,0.20606992239108035,0.20770024102382414
2017-09-14,0.39074178226888856,0.19926473623068608,0.20430327303731863,0.20569020846310684
2017-09-15,0.46571865202968943,0.18158645728213926,0.17565103444749153,0.17704385624067975
2017-09-18,0.463112547362107,0.18033405110515338,0.17672772385742844,0.17982567767531116
2017-09-19,0.4638638740795453,0.18060056502627397,0.17518639228078564,0.18034916861339514
2017-09-20,0.46807734943254664,0.17883886931691906,0.1731772515020624,0.179906529748472
2017-09-21,0.46712493353280427,0.1780269675534222,0.1738199813807906,0.18102811753298295
2017-09-22,0.47584352023768933,0.17406354452427739,0.1708038242967517,0.17928911094128158
2017-09-25,0.4702856391395045,0.1733500129235651,0.17055336148439376,0.18581098645253674
2017-09-26,0.46661331268108514,0.17155192261082522,0.1750821955182437,0.18675256918984592
2017-09-27,0.46112596887133017,0.16895163047101966,0.1772364752341661,0.19268592542348406
2017-09-28,0.47328605846109933,0.1651119682498652,0.17327366309183678,0.18832831019719865
2017-09-29,0.4858640203269268,0.16109260036547302,0.1690565446342761,0.1839868346733241
2017-10-09,0.4847780971386021,0.16047696236793893,0.16990292050573055,0.18484201998772842
2017-10-10,0.4724990526089883,0.16423407210613053,0.17365826170284773,0.18960861358203357
2017-10-11,0.477343068271867,0.16228717111761526,0.17207909566995755,0.18829066494056027
2017-10-12,0.4668701964947162,0.16563367497083642,0.17537497600278149,0.19212115253166592
2017-10-13,0.4663585343756187,0.16562924780943636,0.17534739076435166,0.19266482705059315
2017-10-16,0.4623145721142672,0.1677840787768859,0.1774946846198456,0.1924066644890012
2017-10-17,0.45950947392042146,0.16952836591478973,0.1764151051206114,0.1945470550441774
2017-10-18,0.45968348960802546,0.16920011766708848,0.17632139130531066,0.19479500141957537
2017-10-19,0.4545557366788658,0.1676772290991255,0.1754224962003511,0.20234453802165767
2017-10-20,0.4540287033088444,0.16766052445655133,0.17577459488756936,0.20253617734703494
2017-10-23,0.4516253979999568,0.16771215473769752,0.17404932623095568,0.2066131210313901
2017-10-24,0.44713404529044404,0.16963045210138344,0.1741317279702937,0.20910377463787874
2017-10-25,0.4467128878505043,0.1702939581122785,0.17297570214339564,0.21001745189382154
2017-10-26,0.44511686442412435,0.16901814646249208,0.17193773312683583,0.2139272559865476
2017-10-27,0.4478637272611887,0.16748570906593047,0.16978525824861457,0.2148653054242662
2017-10-30,0.4477343143707905,0.16756044491017918,0.16975125777782216,0.21495398294120827
2017-10-31,0.44380731614308955,0.16678005044892405,0.16975881052893052,0.21965382287905597
2017-11-01,0.44245621444914107,0.1605314943688488,0.16184574398291238,0.23516654719909774
2017-11-02,0.44189474773206233,0.16144180456310753,0.16207927629523905,0.23458417140959117
2017-11-03,0.4414940674982932,0.16184649238909338,0.16224409860433692,0.23441534150827667
2017-11-06,0.44353182179845585,0.16241758709560464,0.1616797979296881,0.23237079317625142
2017-11-07,0.44260956342029967,0.16326390124260234,0.16180792339229821,0.23231861194479986
2017-11-08,0.44355769137930057,0.16228797130097994,0.16015056091908775,0.2340037764006318
2017-11-09,0.4424655525419477,0.16372679267954254,0.16005308070465254,0.23375457407385725
2017-11-10,0.4426691112963428,0.16413244184224413,0.15908890459648556,0.23410954226492753
2017-11-13,0.4428371007466621,0.16437769199689967,0.15839523820175538,0.23438996905468287
2017-11-14,0.43922242758127034,0.16624684383358912,0.16115499009917184,0.23337573848596874
2017-11-15,0.43573145363618465,0.16821923154926033,0.16281293179689757,0.2332363830176574
2017-11-16,0.427054958549808,0.17677181114832996,0.16443156530019873,0.23174166500166343
2017-11-17,0.4272503462003519,0.17705276912191087,0.1641659642278497,0.23153092044988752
2017-11-20,0.4251020606602938,0.17911332777419256,0.16412967811518875,0.23165493345032484
2017-11-21,0.4188026085000038,0.18472576227461351,0.1651951534268968,0.2312764757984859
2017-11-22,0.4195057130860076,0.18676853687639614,0.1630409137220729,0.23068483631552342
2017-11-23,0.41901270577476757,0.18697360554314085,0.1634619599931884,0.2305517286889031
2017-11-24,0.38290651105074874,0.18855476170232496,0.16854370683016717,0.25999502041675926
2017-11-27,0.3830938632321022,0.1883144745104672,0.16846686649665285,0.26012479576077785
2017-11-28,0.3837870341787473,0.18837875466298412,0.16741469225840774,0.2604195188998609
2017-11-29,0.38398957810128526,0.18818522357678089,0.16743033661757717,0.2603948617043567
2017-11-30,0.38398747709020387,0.18820069381107837,0.1673914831672943,0.26042034593142355
2017-12-01,0.38514155408835243,0.18853255170326075,0.16499929041573966,0.26132660379264716
2017-12-04,0.3853090918490092,0.18895205489724917,0.16372070161825775,0.26201815163548403
2017-12-05,0.38533188394435314,0.18901818376925325,0.16334331266530172,0.262306619621092
2017-12-06,0.38183279073738574,0.1893057673058979,0.16451258680964065,0.2643488551470757
2017-12-07,0.38121756086902975,0.18974818740799954,0.16452099479431812,0.26451325692865263
2017-12-08,0.37635854969460564,0.19008552483207575,0.16591586663166563,0.26764005884165304
2017-12-11,0.37754300652776496,0.19063789214054394,0.15966794201761444,0.2721511593140767
2017-12-12,0.37549531561787775,0.1912773883028964,0.16018863125207738,0.2730386648271484
2017-12-13,0.3737333684323225,0.1908241283494824,0.15975837611741897,0.2756841271007761
2017-12-14,0.372742611774635,0.19104701053549342,0.15989925348963904,0.2763111242002326
2017-12-15,0.37048914176591363,0.19112636110077358,0.15991804165945916,0.2784664554738537
2017-12-18,0.3690825812583435,0.19176777572245587,0.16019259667116637,0.27895704634803437
2017-12-19,0.3676795722812807,0.1926718456473262,0.16063575065928093,0.27901283141211214
2017-12-20,0.36890901199172893,0.19341253044682893,0.16113250600309545,0.27654595155834666
2017-12-21,0.3628473028561927,0.19688385275122353,0.1612911736633713,0.2789776707292124
2017-12-22,0.36167806858704465,0.1962615849109018,0.16077298623541875,0.2812873602666349
2017-12-25,0.3574289528029284,0.194911898890285,0.16036264390878752,0.28729650439799903
2017-12-26,0.35347663310087424,0.19550905412095107,0.1615407966423494,0.2894735161358253
2017-12-27,0.32607242843029643,0.20724320350951145,0.17176570262006993,0.29491866544012224
2017-12-28,0.3235342251471338,0.20838137234613321,0.17252783387048376,0.2955565686362492
2017-12-29,0.32190908783116445,0.2087710052973662,0.17293307373628541,0.2963868331351839
2018-01-02,0.3211867874487258,0.20900379820146786,0.17316788310029438,0.2966415312495119
2018-01-03,0.31844324778277344,0.20948013078780597,0.17452955426754907,0.29754706716187146
2018-01-04,0.3141806428428952,0.21031288827035405,0.1761236042642681,0.2993828646224827
2018-01-05,0.3105319069467056,0.211126538666176,0.1779712591603609,0.30037029522675746
2018-01-08,0.3105252146809494,0.2110472356852697,0.17796404742761038,0.30046350220617046
