date,dominant_id,open,high,low,close,settlement,prev_settlement,volume,open_interest,total_turnover,limit_up,limit_down
2015-03-27,NI1507,82416.27709510256,83095.86551917133,81429.25581252649,81777.14036294265,81858.04374676035,82578.08386273799,28860.0,14364.0,0,90830.22901214454,74317.84837494965
2015-03-30,NI1507,80102.44031791601,80903.38381771136,78330.65621230814,79633.2006917733,79600.83933824621,81858.04374676035,66684.0,34186.0,0,85943.66462955478,77764.33252558416
2015-03-31,NI1507,79285.31614135714,79447.12290899256,75919.73537454034,76890.57598035288,77626.79677309404,79600.83933824621,105600.0,54888.0,0,83573.19548369583,75620.39285441481
2015-04-01,NI1507,76000.63875835805,76154.3551876117,73840.51841042515,74835.63003138301,75134.97255150854,77626.79677309404,158952.0,70960.0,0,81502.06885796243,73743.43434984391
2015-04-02,NI1507,75134.97255150854,78152.66876790917,74876.08172329186,77796.69387911125,76308.07161686536,75134.97255150854,202848.0,80724.0,0,78888.88956065035,71372.96520398496
2015-04-03,NI1507,77667.24846500291,79123.50937372171,77392.17696002268,78718.99245463316,78096.03639923678,76308.07161686536,150282.0,80998.0,0,80118.62099467956,72489.43190066938
2015-04-07,NI1507,78880.79922226857,79269.1354645936,77626.79677309404,78007.04267703729,78306.38519716283,78096.03639923678,75688.0,83542.0,0,81995.57949925047,74188.40296084131
2015-04-08,NI1507,76453.69770773724,77367.90594487738,75482.8571019247,76008.72909673983,76413.24601582838,78306.38519716283,183088.0,95102.0,0,82214.01863555828,74390.6614203856
2015-04-09,NI1507,76413.24601582838,77068.56342475185,75952.09672806742,76291.89094010182,76453.69770773724,76413.24601582838,160974.0,99084.0,0,80231.88573202436,72586.51596125064
2015-04-10,NI1507,76453.69770773724,76833.94361168049,75385.77304134345,76486.05906126431,76113.90349570285,76453.69770773724,137722.0,105628.0,0,80272.33742393322,72626.96765315949
2015-04-13,NI1507,76275.71026333827,77400.26729840446,75806.47063719554,77044.29240960653,76631.6851521362,76113.90349570285,180214.0,112858.0,0,79916.36253513528,72303.35411788864
2015-04-14,NI1507,76680.22718242682,76914.84699549818,75086.43052121792,75321.05033428928,75838.83199072263,76631.6851521362,199150.0,127690.0,0,80458.41520671395,72796.86475917668
2015-04-15,NI1507,74997.43679901843,76858.2146268258,74948.8947687278,76639.77549051798,76024.90977350337,75838.83199072263,220106.0,132258.0,0,79625.11035339152,72044.46328967197
2015-04-16,NI1507,76542.69142993672,77586.3450811852,76259.52958657473,77181.82816209664,76931.02767226173,76024.90977350337,195920.0,131624.0,0,79819.27847455403,72222.45073407094
2015-04-17,NI1507,77893.7779396925,78201.2107981998,76866.30496520756,77545.89338927635,77586.3450811852,76931.02767226173,168702.0,127284.0,0,80773.93840360302,73080.02660253867
2015-04-20,NI1507,77651.06778823936,78112.21707600032,77020.02139446122,77189.91850047841,77594.43541956697,77586.3450811852,148104.0,116410.0,0,81461.61716605356,73702.98265793505
2015-04-21,NI1507,77125.19579342424,78314.4755355446,76777.31124300808,77570.16440442165,77594.43541956697,77594.43541956697,140930.0,110552.0,0,81469.70750443534,73711.07299631683
2015-04-22,NI1507,77594.43541956697,78249.75282849043,77464.99000545863,77934.22963160135,77877.59726292896,77594.43541956697,123902.0,110516.0,0,81469.70750443534,73711.07299631683
2015-04-23,NI1507,77764.33252558416,78071.76538409146,77343.63492973206,77553.98372765811,77780.5132023477,77877.59726292896,101066.0,110646.0,0,81769.05002456087,73978.05416291527
2015-04-24,NI1507,77537.80305089457,79204.41275753942,77424.53831354977,79147.78038886702,78201.2107981998,77780.5132023477,118180.0,113816.0,0,81663.87562559785,73889.06044071578
2015-04-27,NI1507,79285.31614135714,82108.84423659527,79277.22580297536,82108.84423659527,80976.1968631473,78201.2107981998,241904.0,116290.0,0,82108.84423659527,74285.48702142257
2015-04-28,NI1507,82917.87807477238,84568.30710465368,82052.21186792286,83047.3234888807,83419.47905444218,80976.1968631473,285722.0,111958.0,0,87448.46756856421,74495.83581934862
2015-04-29,NI1507,82804.61333742758,84463.13270569066,81307.90073679991,81728.59833265202,82877.42638286352,83419.47905444218,317634.0,111334.0,0,87586.00332105432,79244.86444944827
2015-04-30,NI1507,81866.13408514213,86550.44000818761,81841.8630699968,85765.67718515582,84196.15153909221,82877.42638286352,552750.0,125970.0,0,87019.67963433034,78727.08279301492
2015-05-04,NI1507,85765.67718515582,88103.78497748767,85312.61823577662,87035.86031109389,86566.62068495115,84196.15153909221,278844.0,128702.0,0,88403.1274976132,79981.08524218945
2015-05-05,NI1507,87254.2994474017,88370.76614408611,85887.03226088238,87343.29316960118,87367.5641847465,86566.62068495115,518266.0,133626.0,0,90894.95171919871,82238.28965070359
2015-05-06,NI1507,88993.7221994825,91728.25657252115,88742.92170964759,91728.25657252115,90692.69325965444,87367.5641847465,609024.0,134182.0,0,91728.25657252115,82998.78145859008
2015-05-07,NI1507,92699.09717833367,93281.6015418212,89843.20772956847,91016.30679492529,91388.46236048675,90692.69325965444,969052.0,123678.0,0,97941.63644972138,83435.65973120573
2015-05-08,NI1507,91987.14740073781,92310.76093600866,88993.7221994825,90854.50002728986,90458.07344658308,91388.46236048675,878416.0,118556.0,0,95951.41320780567,86817.42117478607
2015-05-11,NI1507,90458.07344658308,92577.74210260711,89851.29806795024,92132.7734916097,91056.75848683414,90458.07344658308,728054.0,128054.0,0,94980.57260199313,85927.48395279124
2015-05-12,NI1507,91663.53386546698,93087.4334206587,90021.19517396743,90288.17634056589,91639.26285032165,91056.75848683414,871696.0,126536.0,0,95603.52865738951,86501.89797789698
2015-05-13,NI1507,90838.31935052632,91946.69570882896,89624.76859326064,90409.53141629245,90765.50630509037,91639.26285032165,752614.0,123868.0,0,96218.39437440412,87052.04098785743
