symbol,short_win,long_win,dev_win,hurst_config,signal_price_col,trade_price_col,return_mode,min_chunk,n_scales,min_segments,min_valid_scales,ann_ret,ann_vol,sharpe,max_drawdown,calmar,win_rate,profit_loss_ratio,turnover,final_nav,active_ratio
NI,80,140,20,rs_default,close,open,open_to_open,8,8,2,3,0.0865691054312574,0.1905601618475714,0.4542875309924632,0.3203793864597705,0.2702081004269847,0.5103986135181976,1.0877605132900625,6.64640143048726,2.089683655892969,0.5064818953956192
NI,80,140,60,rs_default,close,open,open_to_open,8,8,2,3,0.06077551249317836,0.18122161151882699,0.33536569939874106,0.32186718059377506,0.188821713295095,0.5054617676266137,1.0880795855211771,5.857845328565043,1.6883375349169722,0.4412159141707644
NI,20,140,60,rs_default,close,open,open_to_open,8,8,2,3,0.05170219663038145,0.23593561345104716,0.21913689024785069,0.3846376645279157,0.1344179247080185,0.5050505050505051,1.0584205733758365,10.13857845328565,1.5643786112419598,0.6030397854269111
NI,80,140,40,rs_default,close,open,open_to_open,8,8,2,3,0.03860320590603217,0.18168979253041187,0.2124676646299248,0.3534012451191654,0.10923336133978626,0.4945382323733863,1.1025014597937062,6.08314707197139,1.3996626068742493,0.44076888690210103
NI,20,140,40,rs_robust,close,open,open_to_open,10,12,3,4,0.042744593746057546,0.23065425679160562,0.18531890258880834,0.5252399725859038,0.08138107527424829,0.5025641025641026,1.060962862564913,9.57532409476978,1.4499911307609623,0.5936522127849799
NI,20,140,20,rs_robust,close,open,open_to_open,10,12,3,4,0.025422258640603657,0.2270155950483284,0.11198463539560627,0.4838197112350461,0.0525449006112386,0.497787610619469,1.0627258852800985,8.899418864550737,1.2496357842211605,0.5909700491729996
NI,60,140,20,rs_default,close,open,open_to_open,8,8,2,3,0.01858881730208628,0.18503033706962202,0.10046361908259292,0.3205662893992859,0.05798743634871949,0.4928774928774929,1.079641330263873,6.64640143048726,1.17762263080211,0.4604380867232901
NI,20,140,60,rs_robust,close,open,open_to_open,10,12,3,4,0.022140752644685957,0.23126600647827344,0.09573716856119965,0.47893523676167715,0.04622911605834384,0.49810174639331817,1.0592780105065533,9.57532409476978,1.214580677177297,0.5721949038891372
NI,60,140,60,rs_default,close,open,open_to_open,8,8,2,3,0.015817919365899602,0.18206849162521643,0.08687894991990379,0.320566289399286,0.049343676765080446,0.4948875255623722,1.0688317350764103,5.970496200268216,1.149487801317571,0.4282521233795262
NI,60,140,40,rs_default,close,open,open_to_open,8,8,2,3,0.011312835708551905,0.17545196585364317,0.06447824995012445,0.35523864980485154,0.03184573445137952,0.49182115594329334,1.0767432915797308,5.970496200268216,1.1050162842640219,0.40098345999105944
NI,20,140,40,rs_default,close,open,open_to_open,8,8,2,3,0.0023260209608726434,0.23007661623863737,0.010109766906777154,0.5336313824252241,0.004358853391083274,0.49961919268849964,1.0318885200893584,9.687974966472956,1.020838220297887,0.5713008493518105
NI,20,140,20,rs_default,close,open,open_to_open,8,8,2,3,-0.007082527992891663,0.23046598288309786,-0.030731337893298648,0.548686615166651,-0.012908147924732058,0.49927745664739887,1.0227619781640407,9.913276709879304,0.9388540999285633,0.6025927581582476
NI,80,140,40,rs_robust,close,open,open_to_open,10,12,3,4,-0.0072764320788603065,0.17963658758080084,-0.04050640338281507,0.4318511114974617,-0.01684939990921634,0.49654491609081935,1.0266740879786274,5.745194456861869,0.9372277898727965,0.44479213232007153
NI,40,140,40,rs_robust,close,open,open_to_open,10,12,3,4,-0.02071208725694762,0.21093763051918318,-0.09819057512862321,0.6833652689833667,-0.030308955103557886,0.5014903129657228,0.9955832823802375,8.223513634331695,0.8304466023078667,0.5887349128296826
NI,40,140,60,rs_default,close,open,open_to_open,8,8,2,3,-0.0293619409077871,0.195924411591248,-0.14986361663315417,0.6228891147573993,-0.04713831115707149,0.5091863517060368,0.9514231879770704,7.547608404112651,0.7675523417883977,0.4997764863656683
NI,40,140,60,rs_robust,close,open,open_to_open,10,12,3,4,-0.039727021794340955,0.2188036932939345,-0.18156467652021227,0.5855215537636262,-0.067848948580941,0.5003977724741447,0.980217774572898,8.223513634331695,0.6977793348623825,0.5493965131873044
