date,CU,AL,ZN,NI,TA,RU,V,RB,I,J,JM
2022-08-08,0.11374457409705055,0.07748981610614097,0.06422132493088907,0.06219910179388344,0.07861835423973851,0.13507922316052684,0.1481092708692452,0.06822687779564265,0.08618124212477941,0.10108067000614285,0.06504954487596051
2022-08-09,0.11388497355095309,0.07727427034406391,0.06429586110513337,0.06229954458367549,0.07755232951820744,0.13523255629246014,0.14835186949284868,0.06827846347715993,0.08633287907072314,0.10130892759517311,0.06518832496960165
2022-08-10,0.11392586063394429,0.07731831278778661,0.06435461391892386,0.06232879652141404,0.07755793640416707,0.13493464704217417,0.1483911173340463,0.06814131580800928,0.08666815242785349,0.10135035830777414,0.06502888881390659
2022-08-11,0.11391430045928282,0.07727051786548443,0.06431008091835969,0.062326098184554056,0.0775465317777516,0.13492940807715834,0.14838402284349156,0.06813897744882544,0.08677622747446637,0.10137630277978597,0.06502753217083991
2022-08-12,0.1138783397496208,0.07721965601727736,0.06414746445477948,0.06230640853673014,0.07763938009796849,0.134745799982608,0.14833490454351705,0.06816639879794326,0.08723092202491312,0.10135014365448662,0.06498058214015559
2022-08-15,0.11386174650617957,0.07723670253992307,0.06402943518236913,0.06231074022997478,0.07766920301937712,0.1347117818138867,0.14836179180933318,0.06823093773752316,0.08724725641037258,0.1013577171770135,0.06498268757404722
2022-08-16,0.11376138519851266,0.07715359656949619,0.06394912248664279,0.06228191112687776,0.07787217090390867,0.13472591320951005,0.14828396922740153,0.0685108516383235,0.08719918529482483,0.10131830067984118,0.0649435936646609
2022-08-17,0.11349267691231232,0.07703162021597319,0.06406144092966763,0.06155121652303227,0.07795840341869617,0.13463918496092697,0.1485077014359646,0.06868290963813362,0.08722676982493333,0.10139261463420043,0.0654554615061595
2022-08-18,0.11356842900044675,0.07706908541001721,0.06318778848448242,0.061325710699114376,0.07804074128443007,0.13473410686061718,0.14868002959020746,0.06882522829408735,0.08732605269143547,0.10149392398844019,0.06574890369672161
2022-08-19,0.11366666452968156,0.07712653154276544,0.06315628839292883,0.061348800653140904,0.07822077257637859,0.13509345040431478,0.14880368561376062,0.06929496451247333,0.087292766965399,0.10164144270590472,0.06435463210325221
2022-08-22,0.11365702071760943,0.07718558934259927,0.06310706141838456,0.06130154391261078,0.0782053153951928,0.13504051214722584,0.1487938087313881,0.06932836437282737,0.0872712633471642,0.10160220622128262,0.06450731439371514
2022-08-23,0.11313290473885357,0.07696661176387354,0.06282417159816209,0.061004874842543834,0.08187511886134319,0.13401569958127685,0.14814393846246446,0.06979836741105933,0.08685583859044162,0.1011445651992779,0.06423790895070366
2022-08-24,0.11331879213753011,0.07778989606592973,0.06287529245748041,0.060597576922019065,0.08166493424677528,0.1330276844175454,0.14832411860096778,0.06983544484475615,0.0869053402700653,0.10129213257430979,0.06436878746262088
2022-08-25,0.11318453645185104,0.07800461901172383,0.06296352212465393,0.060657251223823254,0.08004444780218037,0.133211722629466,0.14854386514915338,0.07011514750553095,0.08721045216733632,0.10142424512189639,0.06464019081238444
2022-08-26,0.11285400763614388,0.07800927078163532,0.06333354154175648,0.06053053287974007,0.0798465340163222,0.13187140486218643,0.1487791818371485,0.07055382366388392,0.08739045513249048,0.1016708004066354,0.06516044724205727
2022-08-29,0.11284928263787702,0.0779128798506268,0.06390571630020692,0.06040492151795839,0.08001372898777798,0.13195700071135322,0.14856400017764265,0.07031728009719818,0.08725036227657501,0.10168902719912934,0.06513580024365452
2022-08-30,0.11199530636849239,0.07840822148308237,0.06370446821764188,0.06063977644876886,0.0804120228789996,0.13157318643070942,0.14820114664899575,0.07015865496170347,0.08741341187785369,0.10216403959996605,0.06532976508378668
2022-08-31,0.11086112974812945,0.07886392031974364,0.06370003167251448,0.05989940376034373,0.08106487372981312,0.13216815124238473,0.14773994070401864,0.07011264813278732,0.08763699336411751,0.10236824531344106,0.06558466201270612
2022-09-01,0.10947956558783647,0.07740338405671461,0.06395568412553898,0.06820630124749306,0.08035613416046489,0.12705712215452064,0.1429946199995241,0.06956588733312992,0.08771381350756009,0.1048192232900948,0.06844826453712251
2022-09-02,0.11129441071516422,0.09517463548394359,0.06283061435136023,0.06641679400874516,0.0782542874748712,0.12379359224603587,0.1392409166248035,0.0688679842742624,0.08540936334768265,0.10206513111609038,0.06665227035704081
2022-09-05,0.11066120770979392,0.09634567403696497,0.06255344407442244,0.06612869872696008,0.0776973117123774,0.12650293002057544,0.13846030317281788,0.06882116570554582,0.08486923623808483,0.10160550548686013,0.06635452311559711
2022-09-06,0.11021640621051475,0.09642048630198026,0.0625750789493801,0.06611987436385275,0.07762068157917044,0.12662417244102764,0.13855701477621654,0.0689492980269657,0.0849334873700363,0.10158325118909298,0.06640024879176264
2022-09-07,0.11050072540811628,0.09685884063065407,0.06276994929891859,0.06614147477807095,0.07466687253017944,0.12785201014806696,0.13824870829282104,0.06916056399192295,0.08516998017358143,0.10191360631207211,0.06671726843559601
2022-09-08,0.11086226154372322,0.09655134823806188,0.06256913693715908,0.06588258630963409,0.07443007301676066,0.12829477970043587,0.13785598199924737,0.07045407817147828,0.08499553142968894,0.10159268869954335,0.06651153395426707
2022-09-09,0.11062708540465716,0.09653107254802724,0.06254079591361648,0.06585709612779347,0.07441601337547334,0.12847957808656119,0.13806515023463206,0.0704782491496706,0.0849441625797181,0.10156215140336738,0.0664986451764829
2022-09-13,0.1109738068987608,0.09646208606163431,0.06248668325021936,0.06580985193627226,0.07436287954902861,0.1278750952342834,0.13805435790007262,0.07195922684037158,0.08472705354805882,0.10084379850172247,0.06644516027957587
2022-09-14,0.11011173990306773,0.09700154197685285,0.06278278625483183,0.06511472587373773,0.07478366966122021,0.1281985024975383,0.13666854119624303,0.07217306106083697,0.08514903995696296,0.10120647393327326,0.06680991768543505
2022-09-15,0.1104652578553873,0.09737178672367265,0.0630251904939354,0.06535442288704695,0.0750731304677637,0.12577648858650944,0.13634442174043762,0.0724585648973999,0.08575735200575058,0.10130939655755483,0.06706398778454155
2022-09-16,0.11030467899165837,0.09750101175115804,0.06312313035708171,0.0654358265195911,0.07522727758146117,0.12587545408669318,0.13542871752099495,0.07258489905828189,0.08589513869051174,0.10145660704536817,0.06716725839719973
2022-09-19,0.1105514186015098,0.09758661472461402,0.0631757437692221,0.06549993386805993,0.07530364888805112,0.12517577774992691,0.13547925726489826,0.07261694068285454,0.08656906874898848,0.10081348209239678,0.06722811360947809
2022-09-20,0.11044339104171202,0.0974289664710456,0.0630643299551976,0.06537385652220368,0.07551871220445225,0.12489335450847494,0.13528489737168936,0.07293208909023345,0.08723921879519696,0.10069098784103454,0.06713019619875968
2022-09-21,0.11038890523355518,0.09735547421756612,0.06305021357886842,0.06533470611791449,0.07563433508722012,0.1247897958604894,0.13455326933846135,0.07389738641559673,0.0871980050222953,0.10068684600576785,0.06711106312226502
