portfolio,group,weight_method,strategy_mode,signal_price_col,trade_price_col,return_mode,ann_ret,ann_vol,sharpe,max_drawdown,calmar,win_rate,profit_loss_ratio,final_nav
all_equal_weight,all,equal_weight,fixed,close,open,open_to_open,0.03723238741512458,0.07929080171780992,0.4695675489274517,0.15558036333489556,0.23931289667308306,0.5123050259965338,1.0441210010598543,1.5510965417514537
all_inverse_vol_120d,all,inverse_vol_120d,fixed,close,open,open_to_open,0.05041397208054876,0.07439104153766485,0.6776887517433631,0.10288460184326875,0.49000502677113783,0.5110957004160888,1.0870432461808983,1.805075644248884
nonferrous_equal_weight,nonferrous,equal_weight,fixed,close,open,open_to_open,0.02973707264788472,0.09942688399980101,0.299084829490827,0.1484050239298862,0.20037780299091473,0.5136554621848739,1.0108250944239718,1.4217301878091866
nonferrous_inverse_vol_120d,nonferrous,inverse_vol_120d,fixed,close,open,open_to_open,0.019570080968061454,0.09688070746384794,0.20200183793418558,0.16146329095065837,0.12120452180082149,0.5031534688156972,1.0352227364852162,1.2620361493759762
energy_chem_equal_weight,energy_chem,equal_weight,fixed,close,open,open_to_open,0.04144285350808996,0.1168492141465711,0.35466950985314855,0.2107787344291634,0.19661781166077597,0.5096774193548387,1.0371606716046289,1.628415747740624
energy_chem_inverse_vol_120d,energy_chem,inverse_vol_120d,fixed,close,open,open_to_open,0.06559188044454589,0.11369006879493995,0.576935884899959,0.19968760308571554,0.3284724711548102,0.5182795698924731,1.0411603160138576,2.1444197916708787
ferrous_equal_weight,ferrous,equal_weight,fixed,close,open,open_to_open,0.028339570611897846,0.14464348647955827,0.1959270431157848,0.3227965647215617,0.08779390399133594,0.5094959824689554,1.0150639063846147,1.3987332398079
ferrous_inverse_vol_120d,ferrous,inverse_vol_120d,fixed,close,open,open_to_open,0.04800876907206986,0.13816974770824622,0.347462233002287,0.32549440633284266,0.14749491277886126,0.505663134819145,1.0598407470091131,1.756065153611144
