date,dominant_id,open,high,low,close,settlement,prev_settlement,volume,open_interest,total_turnover,limit_up,limit_down
2014-01-02,J1405,666.1060894574363,670.2235034719396,662.9036563350447,665.1911085653244,666.5635799034922,670.6809939179956,413172.0,202104.0,0,697.2154397892396,644.1465480467515
2014-01-03,J1405,663.8186372271566,664.7336181192684,650.0939238454787,652.3813760757583,656.4987900902617,666.5635799034922,456610.0,202180.0,0,693.0980257747362,640.0291340322482
2014-01-06,J1405,650.5514142915346,655.5838091981498,645.9765098309753,647.8064716151989,649.6364333994227,656.4987900902617,544780.0,198700.0,0,682.5757455154497,630.4218346650736
2014-01-07,J1405,648.7214525073108,651.4663951836465,643.6890576006956,645.5190193849193,646.8914907230871,649.6364333994227,599224.0,212824.0,0,675.2558983785549,624.0169684202905
2014-01-08,J1405,644.6040384928075,648.7214525073108,643.2315671546396,645.0615289388634,645.5190193849193,646.8914907230871,323882.0,201784.0,0,672.5109557022192,621.2720257439549
2014-01-09,J1405,643.6890576006956,650.5514142915346,626.3044206505701,627.676891988738,637.7416818019685,645.5190193849193,760192.0,242250.0,0,671.1384843640515,619.8995544057872
2014-01-10,J1405,626.7619110966261,634.9967391256329,624.0169684202905,632.2517964492973,629.0493633269058,637.7416818019685,653282.0,236906.0,0,662.9036563350447,612.5797072688922
2014-01-13,J1405,633.6242677874651,640.4866244783041,625.3894397584584,627.676891988738,631.3368155571854,629.0493633269058,610980.0,224856.0,0,654.211337859982,603.8873887938296
2014-01-14,J1405,624.4744588663465,637.7416818019685,624.4744588663465,636.3692104638006,632.2517964492973,631.3368155571854,588438.0,221202.0,0,656.4987900902617,606.1748410241092
2014-01-15,J1405,635.4542295716889,637.7416818019685,631.3368155571854,634.9967391256329,634.081758233521,632.2517964492973,457222.0,211842.0,0,657.4137709823735,607.0898219162211
2014-01-16,J1405,637.2841913559125,638.6566626940803,631.3368155571854,633.1667773414092,634.539248679577,634.081758233521,490158.0,220798.0,0,659.2437327665973,608.9197837004448
2014-01-17,J1405,631.7943060032413,632.2517964492973,624.4744588663465,629.0493633269058,627.676891988738,634.539248679577,547058.0,224772.0,0,659.7012232126532,609.3772741465008
2014-01-20,J1405,627.676891988738,631.3368155571854,611.6647263767804,615.7821403912837,618.5270830676194,627.676891988738,785658.0,218430.0,0,652.3813760757583,602.9724079017177
2014-01-21,J1405,616.6971212833956,618.5270830676194,611.6647263767804,613.9521786070601,613.9521786070601,618.5270830676194,422510.0,222250.0,0,643.2315671546396,593.8225989805991
2014-01-22,J1405,611.6647263767804,624.0169684202905,609.3772741465008,613.0371977149482,615.3246499452279,613.9521786070601,669740.0,223266.0,0,638.1991722480244,589.7051849660957
2014-01-23,J1405,612.1222168228363,621.2720257439549,611.2072359307244,619.8995544057872,616.2396308373397,615.3246499452279,543126.0,206888.0,0,639.5716435861922,591.0776563042634
2014-01-24,J1405,618.0695926215634,628.1343824347939,613.9521786070601,626.7619110966261,621.7295161900108,616.2396308373397,815820.0,190906.0,0,640.4866244783041,591.9926371963753
2014-01-27,J1405,623.5594779742346,625.8469302045143,618.5270830676194,621.2720257439549,621.2720257439549,621.7295161900108,331074.0,177750.0,0,646.4340002770311,597.0250321029906
2014-01-28,J1405,619.4420639597312,620.357044851843,606.6323314701651,609.8347645925567,613.4946881610041,621.2720257439549,361466.0,172156.0,0,645.9765098309753,596.5675416569346
2014-01-29,J1405,610.7497454846686,620.357044851843,607.547312362277,616.6971212833956,615.3246499452279,613.4946881610041,362492.0,147828.0,0,637.7416818019685,589.2476945200398
2014-01-30,J1405,615.3246499452279,619.8995544057872,614.8671594991719,617.6121021755075,617.1546117294515,615.3246499452279,175830.0,136346.0,0,658.3287518744854,572.3205480159703
2014-02-07,J1405,618.0695926215634,619.4420639597312,595.6525607648227,607.0898219162211,607.0898219162211,617.1546117294515,278972.0,145648.0,0,660.1587136587091,574.150509800194
2014-02-10,J1405,608.0048028083329,615.3246499452279,604.3448792398855,612.1222168228363,609.8347645925567,607.0898219162211,533036.0,177856.0,0,631.3368155571854,582.8428282752567
2014-02-11,J1405,610.2922550386126,613.0371977149482,603.4298983477736,604.3448792398855,608.0048028083329,609.8347645925567,440418.0,195920.0,0,634.081758233521,585.5877709515923
2014-02-12,J1405,604.8023696859414,607.547312362277,601.1424461174939,605.7173505780532,604.3448792398855,608.0048028083329,327182.0,205314.0,0,632.2517964492973,583.7578091673686
2014-02-13,J1405,604.3448792398855,608.9197837004448,603.4298983477736,603.8873887938296,605.7173505780532,604.3448792398855,341336.0,194502.0,0,628.1343824347939,580.555376044977
2014-02-14,J1405,604.8023696859414,606.6323314701651,600.684955671438,602.0574270096058,603.4298983477736,605.7173505780532,311072.0,212100.0,0,629.5068537729617,581.9278473831448
2014-02-17,J1405,601.5999365635499,623.1019875281787,599.7699747793262,619.4420639597312,613.4946881610041,603.4298983477736,802374.0,190380.0,0,627.219401542682,579.6403951528652
2014-02-18,J1405,618.5270830676194,619.8995544057872,609.8347645925567,611.2072359307244,613.4946881610041,613.4946881610041,400926.0,196778.0,0,637.7416818019685,589.2476945200398
2014-02-19,J1405,613.0371977149482,620.357044851843,612.1222168228363,615.7821403912837,616.6971212833956,613.4946881610041,583442.0,207204.0,0,637.7416818019685,589.2476945200398
2014-02-20,J1405,614.8671594991719,616.2396308373397,607.547312362277,610.2922550386126,611.6647263767804,616.6971212833956,437144.0,188788.0,0,640.94411492436,592.4501276424313
2014-02-21,J1405,611.6647263767804,612.5797072688922,605.2598601319974,607.547312362277,608.4622932543889,611.6647263767804,355306.0,195396.0,0,635.9117200177448,587.417732735816
2014-02-24,J1405,604.8023696859414,606.1748410241092,584.2152996134245,584.2152996134245,591.0776563042634,608.4622932543889,690948.0,201672.0,0,632.7092868953532,584.2152996134245
2014-02-25,J1405,585.5877709515923,589.7051849660957,583.3003187213126,585.1302805055363,586.5027518437041,591.0776563042634,523820.0,191472.0,0,614.409669053116,567.745643555411
2014-02-26,J1405,584.2152996134245,590.1626754121517,580.555376044977,586.9602422897601,586.0452613976482,586.5027518437041,582668.0,198312.0,0,609.8347645925567,563.1707390948517
2014-02-27,J1405,586.0452613976482,589.7051849660957,584.6727900594805,587.417732735816,586.9602422897601,586.0452613976482,351350.0,198400.0,0,609.3772741465008,562.7132486487957
2014-02-28,J1405,586.5027518437041,589.7051849660957,578.2679238146974,582.3853378292008,583.7578091673686,586.9602422897601,597630.0,191818.0,0,610.2922550386126,563.6282295409076
2014-03-03,J1405,581.0128664910329,581.4703569370889,574.150509800194,575.5229811383618,576.4379620304736,583.7578091673686,515590.0,200856.0,0,607.0898219162211,560.425796418516
2014-03-04,J1405,575.0654906923058,576.4379620304736,562.2557582027398,566.3731722172432,568.2031340014669,576.4379620304736,575152.0,189214.0,0,599.3124843332703,553.5634397276771
2014-03-05,J1405,568.2031340014669,575.0654906923058,560.883286864572,566.3731722172432,567.288153109355,568.2031340014669,855458.0,193962.0,0,590.6201658582075,545.7861021447262
2014-03-06,J1405,563.6282295409076,566.3731722172432,559.9683059724601,559.9683059724601,563.1707390948517,567.288153109355,484138.0,194290.0,0,589.7051849660957,544.8711212526144
2014-03-07,J1405,559.0533250803483,561.7982677566838,540.753707238111,540.753707238111,551.2759874973974,563.1707390948517,785704.0,172748.0,0,585.5877709515923,540.753707238111
2014-03-10,J1405,530.6889174248805,535.2638218854398,529.3164460867127,529.3164460867127,531.6038983169924,551.2759874973974,176466.0,157948.0,0,573.2355289080822,529.3164460867127
2014-03-11,J1409,516.5671296942586,538.9883412809882,507.33486609972294,526.2390248885341,524.0408668898351,532.3938672848913,877838.0,167942.0,0,564.0473424661565,500.74039210362605
2014-03-12,J1409,514.8086032952995,543.3846572783862,512.1708136968607,536.3505516825494,530.6353408859321,524.0408668898351,1473512.0,218930.0,0,544.7035520776055,503.3781817020648
2014-03-13,J1409,535.9109200828096,540.3072360802075,533.2731304843709,538.9883412809882,536.7901832822891,530.6353408859321,784156.0,221644.0,0,551.7376576734422,509.53302409842195
2014-03-14,J1409,537.229814882029,538.1090780815086,520.5238140919168,531.5146040854116,528.4371828872331,536.7901832822891,922080.0,232988.0,0,557.8925000697993,515.6878664947791
2014-03-17,J1409,532.3938672848913,536.3505516825494,524.9201300893147,528.8768144869729,529.3164460867127,528.4371828872331,871924.0,247914.0,0,549.5394996747433,507.33486609972294
2014-03-18,J1409,529.3164460867127,538.9883412809882,525.3597616890545,533.7127620841106,531.9542356851515,529.3164460867127,1012176.0,265264.0,0,550.4187628742228,508.21412929920257
2014-03-19,J1409,531.9542356851515,535.03165688333,527.9975512874934,530.6353408859321,531.0749724856719,531.9542356851515,606462.0,258240.0,0,553.0565524726616,510.8519188976413
2014-03-20,J1409,534.1523936838504,537.6694464817688,524.0408668898351,524.9201300893147,531.9542356851515,531.0749724856719,987960.0,260408.0,0,552.177289273182,509.97265569816176
2014-03-21,J1409,521.4030772913964,524.480498489575,511.29155049738114,513.0500768963403,517.8860244934781,531.9542356851515,1152600.0,282216.0,0,553.0565524726616,510.8519188976413
2014-03-24,J1409,512.1708136968607,520.5238140919168,509.97265569816176,520.084182492177,514.3689716955597,517.8860244934781,844124.0,277984.0,0,538.5487096812484,497.22333930570767
2014-03-25,J1409,520.084182492177,534.5920252835903,518.7652876929576,534.5920252835903,526.2390248885341,514.3689716955597,617168.0,258548.0,0,534.5920252835903,494.14591810752916
2014-03-26,J1409,540.7468676799474,540.7468676799474,527.5579196877535,529.3164460867127,532.3938672848913,526.2390248885341,843922.0,249246.0,0,557.4528684700596,495.0251813070087
2014-03-27,J1409,527.5579196877535,538.1090780815086,524.0408668898351,528.4371828872331,530.6353408859321,532.3938672848913,1264904.0,281974.0,0,553.4961840724014,511.29155049738114
2014-03-28,J1409,528.4371828872331,539.8676044804678,527.9975512874934,537.6694464817688,533.7127620841106,530.6353408859321,930180.0,270784.0,0,551.7376576734422,509.53302409842195
2014-03-31,J1409,538.5487096812484,546.0224468768249,534.1523936838504,536.3505516825494,540.3072360802075,533.7127620841106,1060044.0,255570.0,0,554.8150788716208,512.6104452966005
2014-04-01,J1409,537.6694464817688,539.427972880728,532.3938672848913,538.5487096812484,536.3505516825494,540.3072360802075,640952.0,256978.0,0,561.8491844674575,518.7652876929576
2014-04-02,J1409,540.7468676799474,542.9450256786463,535.03165688333,535.9109200828096,537.6694464817688,536.3505516825494,607112.0,274108.0,0,557.4528684700596,515.2482348950392
2014-04-03,J1409,534.5920252835903,551.7376576734422,534.1523936838504,543.3846572783862,541.6261308794269,537.6694464817688,1060632.0,268752.0,0,558.771763269279,516.5671296942586
2014-04-04,J1409,544.7035520776055,556.57360527058,542.9450256786463,555.2547104713606,549.0998680750034,541.6261308794269,871236.0,301916.0,0,568.4436584635545,514.8086032952995
2014-04-08,J1409,556.1339736708402,573.2796060606921,555.2547104713606,562.7284476669371,563.1680792666768,549.0998680750034,920300.0,315778.0,0,576.3570272588707,521.8427088911362
2014-04-09,J1409,563.6077108664167,564.4869740658962,553.4961840724014,555.6943420711003,559.6510264687586,563.1680792666768,501508.0,320304.0,0,585.5892908534064,540.7468676799474
2014-04-10,J1409,555.2547104713606,563.1680792666768,547.3413416760443,549.5394996747433,554.375447271881,559.6510264687586,789282.0,303300.0,0,581.6326064557483,537.6694464817688
2014-04-11,J1409,549.5394996747433,553.0565524726616,546.4620784765647,550.8583944739627,550.4187628742228,554.375447271881,469858.0,296742.0,0,576.3570272588707,532.3938672848913
2014-04-14,J1409,550.4187628742228,561.8491844674575,546.0224468768249,551.2980260737024,553.0565524726616,550.4187628742228,877076.0,313496.0,0,572.4003428612126,528.4371828872331
2014-04-15,J1409,550.8583944739627,558.771763269279,548.6602364752637,558.3321316695392,552.6169208729218,553.0565524726616,623406.0,294022.0,0,580.3137116565289,525.7993932887944
2014-04-16,J1409,557.0132368703197,559.6510264687586,549.979131274483,554.8150788716208,554.8150788716208,552.6169208729218,837644.0,305164.0,0,579.8740800567891,525.3597616890545
2014-04-17,J1409,553.9358156721412,557.8925000697993,549.5394996747433,549.5394996747433,553.4961840724014,554.8150788716208,509620.0,323326.0,0,582.5118696552279,527.1182880880137
2014-04-18,J1409,548.6602364752637,549.0998680750034,526.2390248885341,526.6786564882739,532.3938672848913,553.4961840724014,1030492.0,309254.0,0,580.7533432562686,526.2390248885341
2014-04-21,J1409,526.6786564882739,531.0749724856719,522.7219720906157,522.7219720906157,526.6786564882739,532.3938672848913,528970.0,310856.0,0,558.771763269279,506.01597130050357
2014-04-22,J1409,521.8427088911362,531.9542356851515,520.084182492177,528.4371828872331,526.2390248885341,526.6786564882739,689616.0,306982.0,0,552.6169208729218,500.74039210362605
2014-04-23,J1409,530.1957092861923,532.3938672848913,511.29155049738114,527.1182880880137,523.1616036903556,526.2390248885341,909370.0,311114.0,0,552.177289273182,500.30076050388624
2014-04-24,J1409,527.1182880880137,534.1523936838504,524.0408668898351,530.1957092861923,528.4371828872331,523.1616036903556,833852.0,320358.0,0,549.0998680750034,497.22333930570767
2014-04-25,J1409,531.9542356851515,533.7127620841106,527.9975512874934,530.6353408859321,530.1957092861923,528.4371828872331,515664.0,310184.0,0,554.8150788716208,502.05928690284543
2014-04-28,J1409,528.8768144869729,528.8768144869729,513.0500768963403,519.6445508924372,519.2049192926975,530.1957092861923,714858.0,288876.0,0,556.57360527058,503.8178133018046
2014-04-29,J1409,521.4030772913964,527.5579196877535,520.084182492177,521.4030772913964,523.6012352900954,519.2049192926975,578192.0,298158.0,0,545.1431836773453,493.26665490804953
2014-04-30,J1409,521.8427088911362,523.6012352900954,512.1708136968607,512.6104452966005,516.5671296942586,523.6012352900954,544370.0,307732.0,0,549.5394996747433,497.6629709054475
2014-05-05,J1409,511.29155049738114,520.084182492177,506.8952344999832,519.2049192926975,515.2482348950392,516.5671296942586,599498.0,290002.0,0,542.0657624791668,491.0684969093506
2014-05-06,J1409,520.084182492177,522.7219720906157,515.6878664947791,516.5671296942586,518.7652876929576,515.2482348950392,476590.0,300592.0,0,535.4712884830698,495.0251813070087
2014-05-07,J1409,515.6878664947791,525.7993932887944,514.8086032952995,516.5671296942586,520.084182492177,518.7652876929576,665034.0,302620.0,0,539.427972880728,498.1026025051873
2014-05-08,J1409,516.5671296942586,520.5238140919168,514.3689716955597,517.8860244934781,517.0067612939985,520.084182492177,453398.0,303886.0,0,540.7468676799474,499.42149730440667
2014-05-09,J1409,518.7652876929576,523.6012352900954,516.5671296942586,520.084182492177,519.6445508924372,517.0067612939985,591756.0,297290.0,0,537.6694464817688,496.3440761062281
2014-05-12,J1409,521.4030772913964,533.2731304843709,520.9634456916566,532.3938672848913,527.5579196877535,519.6445508924372,717568.0,334074.0,0,540.3072360802075,498.98186570466686
2014-05-13,J1409,534.1523936838504,534.5920252835903,525.7993932887944,528.8768144869729,529.7560776864525,527.5579196877535,481094.0,301832.0,0,548.6602364752637,506.4556029002434
2014-05-14,J1409,529.3164460867127,531.9542356851515,525.7993932887944,527.1182880880137,528.8768144869729,529.7560776864525,496960.0,311066.0,0,550.8583944739627,508.6537608989423
2014-05-15,J1409,527.9975512874934,529.7560776864525,521.4030772913964,521.4030772913964,525.3597616890545,528.8768144869729,449590.0,294940.0,0,549.979131274483,507.77449769946276
2014-05-16,J1409,519.6445508924372,520.084182492177,504.6970765012842,504.6970765012842,511.29155049738114,525.3597616890545,662552.0,313330.0,0,546.0224468768249,504.6970765012842
2014-05-19,J1409,503.8178133018046,516.1274980945188,498.98186570466686,506.01597130050357,506.01597130050357,511.29155049738114,767418.0,302330.0,0,541.6261308794269,480.9569701153353
2014-05-20,J1409,506.01597130050357,510.8519188976413,502.05928690284543,502.49891850258524,506.01597130050357,506.01597130050357,533788.0,301814.0,0,526.2390248885341,485.792917712473
2014-05-21,J1409,501.18002370336586,507.33486609972294,495.9044445064883,499.8611289041465,502.05928690284543,506.01597130050357,655210.0,302576.0,0,526.2390248885341,485.792917712473
2014-05-22,J1409,502.05928690284543,514.3689716955597,502.05928690284543,504.6970765012842,506.8952344999832,502.05928690284543,670000.0,288816.0,0,521.8427088911362,482.2758649145547
2014-05-23,J1409,506.01597130050357,508.6537608989423,502.938550102325,504.25744490154443,505.136708101024,506.8952344999832,398790.0,283404.0,0,527.1182880880137,486.67218091195264
2014-05-26,J1409,505.5763397007638,524.9201300893147,505.5763397007638,523.1616036903556,518.3256560932178,505.136708101024,881040.0,281754.0,0,524.9201300893147,485.35328611273326
2014-05-27,J1409,522.7219720906157,524.480498489575,519.2049192926975,523.1616036903556,521.4030772913964,518.3256560932178,539796.0,288650.0,0,538.9883412809882,497.6629709054475
2014-05-28,J1409,522.282340490876,522.282340490876,507.77449769946276,511.7311820971209,512.6104452966005,521.4030772913964,731884.0,275572.0,0,542.0657624791668,500.74039210362605
2014-05-29,J1409,510.8519188976413,518.7652876929576,508.6537608989423,509.97265569816176,513.0500768963403,512.6104452966005,637738.0,267784.0,0,532.833498884631,492.38739170856996
2014-05-30,J1409,509.09339249868214,511.29155049738114,504.6970765012842,509.53302409842195,507.77449769946276,513.0500768963403,606388.0,272612.0,0,533.2731304843709,492.8270233083097
2014-06-03,J1409,512.1708136968607,513.4897084960801,503.3781817020648,506.4556029002434,507.33486609972294,507.77449769946276,572088.0,260880.0,0,527.9975512874934,487.5514441114322
2014-06-04,J1409,506.01597130050357,509.97265569816176,502.938550102325,508.6537608989423,507.33486609972294,507.33486609972294,451510.0,246748.0,0,527.5579196877535,487.1118125116924
2014-06-05,J1409,509.97265569816176,517.4463928937382,505.136708101024,517.4463928937382,510.8519188976413,507.33486609972294,687900.0,279268.0,0,527.5579196877535,487.1118125116924
2014-06-06,J1409,518.3256560932178,520.9634456916566,513.0500768963403,517.4463928937382,516.5671296942586,510.8519188976413,557056.0,271058.0,0,531.0749724856719,490.6288653096108
2014-06-09,J1409,516.5671296942586,518.7652876929576,513.4897084960801,514.8086032952995,515.6878664947791,516.5671296942586,421836.0,248738.0,0,537.229814882029,495.9044445064883
2014-06-10,J1409,516.5671296942586,517.8860244934781,508.6537608989423,512.6104452966005,511.7311820971209,515.6878664947791,608830.0,256346.0,0,535.9109200828096,495.46481290674853
2014-06-11,J1409,512.1708136968607,514.3689716955597,506.01597130050357,506.4556029002434,509.97265569816176,511.7311820971209,392870.0,261746.0,0,531.9542356851515,491.50812850909034
2014-06-12,J1409,504.6970765012842,505.136708101024,497.6629709054475,499.42149730440667,501.6196553031056,509.97265569816176,477794.0,280264.0,0,530.1957092861923,489.7496021101312
2014-06-13,J1409,497.6629709054475,505.136708101024,496.3440761062281,502.938550102325,501.18002370336586,501.6196553031056,447168.0,253276.0,0,521.4030772913964,481.8362333148149
2014-06-16,J1409,501.6196553031056,505.5763397007638,498.54223410492705,498.54223410492705,501.6196553031056,501.18002370336586,489152.0,265300.0,0,520.9634456916566,481.39660171507506
2014-06-17,J1409,497.6629709054475,505.5763397007638,496.3440761062281,503.8178133018046,500.74039210362605,501.6196553031056,485806.0,254552.0,0,521.4030772913964,481.8362333148149
2014-06-18,J1409,504.6970765012842,505.5763397007638,500.74039210362605,501.18002370336586,502.938550102325,500.74039210362605,351824.0,247696.0,0,520.5238140919168,480.9569701153353
2014-06-19,J1409,501.18002370336586,504.25744490154443,497.6629709054475,498.1026025051873,501.6196553031056,502.938550102325,452652.0,251268.0,0,522.7219720906157,483.15512811403426
2014-06-20,J1409,498.98186570466686,511.7311820971209,491.94776010883015,504.25744490154443,500.30076050388624,501.6196553031056,946938.0,237284.0,0,521.4030772913964,481.8362333148149
2014-06-23,J1409,502.49891850258524,510.4122872979015,501.18002370336586,501.18002370336586,504.6970765012842,500.30076050388624,665516.0,269074.0,0,520.084182492177,480.5173385155955
2014-06-24,J1409,499.8611289041465,502.49891850258524,498.1026025051873,502.05928690284543,500.74039210362605,504.6970765012842,398208.0,255534.0,0,524.480498489575,484.91365451299345
2014-06-25,J1409,502.05928690284543,506.4556029002434,500.74039210362605,502.05928690284543,502.938550102325,500.74039210362605,358694.0,252968.0,0,520.5238140919168,480.9569701153353
