symbol,short_win,long_win,dev_win,hurst_config,signal_price_col,trade_price_col,return_mode,min_chunk,n_scales,min_segments,min_valid_scales,ann_ret,ann_vol,sharpe,max_drawdown,calmar,win_rate,profit_loss_ratio,turnover,final_nav,active_ratio
RB,20,140,20,rs_default,close,open,open_to_open,8,8,2,3,0.21459915667153107,0.20772866742919405,1.033074343215911,0.24062541552120043,0.8918391110378101,0.4997134670487106,1.2478079765919976,9.042586750788644,7.07441570728225,0.6782334384858044
RB,20,140,40,rs_robust,close,open,open_to_open,10,12,3,4,0.1528769427114609,0.19408817830986988,0.7876674614740651,0.26438363489444583,0.5782390531565861,0.5098944591029023,1.1594081815771011,7.55205047318612,4.185547375132845,0.5895110410094637
RB,20,140,60,rs_robust,close,open,open_to_open,10,12,3,4,0.12642755737325295,0.19456978060775387,0.6497800273934967,0.2968921249468548,0.42583668191227414,0.5033025099075297,1.1592047197893018,7.353312302839116,3.31371698558418,0.5891167192429022
RB,20,140,20,rs_robust,close,open,open_to_open,10,12,3,4,0.12558159509447897,0.2007207486032923,0.6256532818272835,0.29445839573112553,0.426483322992595,0.5053224796493425,1.139819548535189,7.949526813880126,3.2887575796667363,0.6202681388012619
RB,20,140,60,rs_default,close,open,open_to_open,8,8,2,3,0.1261702714752213,0.2024133657820625,0.6233297440005431,0.30430098764870706,0.4146232729973113,0.49634591961023145,1.178268846802474,8.645110410094638,3.3061079897223298,0.6368296529968455
RB,20,140,40,rs_default,close,open,open_to_open,8,8,2,3,0.1092499616037852,0.20316116444887913,0.5377502235732433,0.31855232822971835,0.34295766165300645,0.49174528301886794,1.1792104756033792,8.84384858044164,2.8389205236220625,0.6589116719242902
RB,80,140,20,rs_robust,close,open,open_to_open,10,12,3,4,0.07254253259571897,0.16377270820277484,0.4429464065887008,0.26857224374216226,0.2701043547350413,0.510818438381938,1.0978163933419547,4.968454258675078,2.0233747033365934,0.4140378548895899
RB,80,140,20,rs_default,close,open,open_to_open,8,8,2,3,0.0669921101024622,0.1733799732811073,0.3863889746588289,0.41343529145950286,0.16203771542087683,0.5144,1.059114348459271,5.763406940063091,1.9204371276953724,0.486198738170347
RB,40,140,20,rs_default,close,open,open_to_open,8,8,2,3,0.06093483462392557,0.1863215276361099,0.32704130004200405,0.41734423043893676,0.14600617471059343,0.5047438330170778,1.0737963894612332,7.452681388012619,1.8135023446084964,0.6167192429022083
RB,80,140,40,rs_default,close,open,open_to_open,8,8,2,3,0.04485040246249983,0.16495939737664095,0.27188752611708356,0.5112429761742189,0.08772815383817797,0.5105795768169273,1.0524901816527792,4.769716088328075,1.5550735278434238,0.4227129337539432
