date,RB,I,J,JM
2020-01-07,0.2884451875775232,0.09854042634674678,0.3498215562720969,0.26319282980363323
2020-01-08,0.2894252950956868,0.0989909931120688,0.3468943354051196,0.2646893763871249
2020-01-09,0.29205605967958476,0.09886021906015438,0.34567603380699974,0.26340768745326104
2020-01-10,0.2928569013054466,0.09886117146530632,0.34665176843062206,0.2616301587986251
2020-01-13,0.2927921978470096,0.10009156621287553,0.34109204025863576,0.26602419568147906
2020-01-14,0.29301841655688055,0.10015020446976905,0.34065822979854576,0.26617314917480456
2020-01-15,0.29875664306554983,0.10071433130875244,0.33316732840786645,0.26736169721783126
2020-01-16,0.2986192756487702,0.10133831981033284,0.3319538902074312,0.26808851433346564
2020-01-17,0.2987431379053844,0.10138602701413901,0.3315333825195016,0.26833745256097497
2020-01-20,0.29756418738745866,0.10155065435092063,0.33211441229880295,0.2687707459628178
2020-01-21,0.2978073975023511,0.1019761915905333,0.330004628558237,0.27021178234887866
2020-01-22,0.29928629536454754,0.10188171492264558,0.32973949049684576,0.26909249921596123
2020-01-23,0.2978178731624055,0.10268941113380178,0.3285517469883271,0.2709409687154657
2020-02-03,0.29824269260032654,0.10259670977566707,0.32829053602173747,0.27087006160226895
2020-02-04,0.24335363275776745,0.12761244978566433,0.28360962459322836,0.34542429286333987
2020-02-05,0.23231024839612308,0.16770870173365657,0.26972047679789424,0.3302605730723261
2020-02-06,0.23137329613033153,0.16966359624325777,0.2695173908981815,0.3294457167282291
2020-02-07,0.2308363633933412,0.17110359795249191,0.26936264262745196,0.32869739602671494
2020-02-10,0.2299209665283797,0.17476193398862128,0.2682698256582107,0.3270472738247883
2020-02-11,0.23006818808652457,0.17442097770285045,0.2684524845534456,0.32705834965717934
2020-02-12,0.228516677367658,0.17967249654761974,0.2669379769437174,0.32487284914100495
2020-02-13,0.2291771877294319,0.17786607908606952,0.26815564106463236,0.32480109211986635
2020-02-14,0.22857484869889635,0.18120972239874159,0.26794272535196356,0.3222727035503985
2020-02-17,0.22845362935976907,0.18089456891334219,0.26934557096279815,0.3213062307640907
2020-02-18,0.2283660456815762,0.1811943199453187,0.26926500086544736,0.32117463350765785
2020-02-19,0.2283855571142025,0.18055940605614382,0.2696239714127082,0.3214310654169455
2020-02-20,0.22803223116182564,0.1809032571177886,0.26981275015724504,0.3212517615631408
2020-02-21,0.22808847684196862,0.18128483936700948,0.2698747383214597,0.3207519454695622
2020-02-24,0.22804733541827352,0.18041097526374217,0.26985984773231,0.3216818415856744
2020-02-25,0.22825451267587843,0.18117130969464082,0.2699790701439114,0.3205951074855693
2020-02-26,0.2322209940337062,0.1803654584651971,0.2687121573115219,0.3187013901895748
2020-02-27,0.2318715672394417,0.18177534401921952,0.26788740775576175,0.31846568098557715
2020-02-28,0.2322245955150351,0.1806919222762302,0.2679583519300418,0.319125130278693
2020-03-02,0.2338895722319964,0.18003694689775804,0.2656257699454541,0.32044771092479146
2020-03-03,0.23349914249928222,0.18119183266257907,0.2664678879851081,0.31884113685303056
2020-03-04,0.23716811303000165,0.1784254537570373,0.26810000003015555,0.31630643318280544
2020-03-05,0.23731129182376534,0.17900883624312353,0.26823351867508655,0.31544635325802456
2020-03-06,0.2362432271433505,0.18185417266624948,0.2678048407574145,0.3140977594329856
2020-03-09,0.23686689857887594,0.18567813283964443,0.2684051102935965,0.30904985828788323
2020-03-10,0.2370094394444382,0.18770265687114915,0.2668264963112411,0.3084614073731716
2020-03-11,0.23672269531120385,0.1892862056435847,0.2651112019372028,0.3088798971080087
2020-03-12,0.2367741283063526,0.18942948893798875,0.2653322014490126,0.308464181306646
2020-03-13,0.23684982671341792,0.1897820257252715,0.2654958459778179,0.3078723015834927
2020-03-16,0.23859459444812411,0.19044704064695658,0.26522293286195914,0.3057354320429602
2020-03-17,0.2406200845064394,0.1923776880043868,0.26321254361659696,0.30378968387257693
2020-03-18,0.2408544194128321,0.1931797870278244,0.26304239901430526,0.30292339454503825
2020-03-19,0.24005715249156132,0.19505779520598288,0.26442624357532024,0.30045880872713554
2020-03-20,0.23963768338690308,0.19582791816970901,0.2646479546761529,0.29988644376723506
2020-03-23,0.23995741804453868,0.19569322406993614,0.2647049748537449,0.2996443830317803
2020-03-24,0.23489401990700096,0.19946234606600902,0.2667341044231209,0.2989095296038691
2020-03-25,0.2359105413020671,0.2020757068605703,0.26465045812068894,0.29736329371667364
2020-03-26,0.23494899542632686,0.20349278761215855,0.26602963325213186,0.2955285837093828
2020-03-27,0.23837278538257653,0.20330640206713405,0.2671551643554707,0.29116564819481866
2020-03-30,0.23564786679069552,0.20478710533393948,0.27265967364538296,0.28690535422998215
2020-03-31,0.23481175109273533,0.2052020323030049,0.27283937961241383,0.287146836991846
2020-04-01,0.23665402177225933,0.20643967162661872,0.2676936230874684,0.28921268351365365
2020-04-02,0.23737131649980758,0.207562781076878,0.26659458189643737,0.28847132052687713
2020-04-03,0.23209326591519364,0.21174954168387244,0.2661747964039897,0.28998239599694425
2020-04-07,0.23095591003776844,0.2146125729053342,0.26039252215271697,0.29403899490418034
2020-04-08,0.2468831079000186,0.23156972333802722,0.2772592631137269,0.24428790564822733
2020-04-09,0.24581843129211678,0.23450506141040645,0.27614183080875054,0.2435346764887263
2020-04-10,0.24487143549722118,0.23590967018197037,0.27461085060516566,0.2446080437156429
2020-04-13,0.24402594908349443,0.23645593435699883,0.27503161734907916,0.24448649921042762
2020-04-14,0.24214253270539193,0.23816014817377945,0.27477164628898537,0.2449256728318433
2020-04-15,0.24266862086855145,0.23859336586107432,0.27406337809932635,0.24467463517104796
2020-04-16,0.24268516731718143,0.23815205264892098,0.2739407177461075,0.2452220622877902
2020-04-17,0.2426794485542335,0.23822229167861558,0.27383431353485777,0.24526394623229314
2020-04-20,0.24273848628640127,0.2380915562798004,0.2740114752703369,0.2451584821634614
2020-04-21,0.24294780784454684,0.23779607995389188,0.274013821069809,0.24524229113175236
2020-04-22,0.24227303420647572,0.23801806931835473,0.2739770110360028,0.24573188543916674
2020-04-23,0.24266385626332138,0.2378939057405495,0.2737489148750971,0.24569332312103195
2020-04-24,0.24291860903908533,0.23731264261191007,0.273281767256095,0.24648698109290962
2020-04-27,0.24220621162204034,0.23729648291601013,0.27429388737778665,0.24620341808416277
2020-04-28,0.24214167888988167,0.23721369769011116,0.27424898677269904,0.246395636647308
2020-04-29,0.24201382225356335,0.23727101550952978,0.27440874240958985,0.246306419827317
2020-04-30,0.24149730782646914,0.2366416741979394,0.2736748645092473,0.24818615346634415
2020-05-06,0.24144771004616739,0.2363759642065936,0.2736334918010767,0.24854283394616244
2020-05-07,0.24141426659567428,0.23587842530547748,0.274392518456117,0.2483147896427312
2020-05-08,0.2409471712395561,0.23513598210011796,0.27349355470725645,0.25042329195306945
2020-05-11,0.2409316359884499,0.23368554011062873,0.27371298221476775,0.25166984168615364
2020-05-12,0.24122274258174795,0.23295589249241366,0.27381081639743765,0.25201054852840077
2020-05-13,0.24120657496559705,0.2333179788685086,0.27364654484188317,0.2518289013240112
2020-05-14,0.24128769384057,0.232566854564407,0.2737745247520501,0.25237092684297285
2020-05-15,0.2418819919808847,0.2326859103651538,0.2732441019177214,0.25218799573624007
2020-05-18,0.24185822321599543,0.23270089353361378,0.27332978290944626,0.25211110034094447
2020-05-19,0.24292723767532431,0.23043271968345697,0.27380775158971693,0.2528322910515017
2020-05-20,0.24393533163687312,0.22675511049077887,0.2746883763773712,0.25462118149497676
2020-05-21,0.24420158441484816,0.22584988843662673,0.2749647639702389,0.25498376317828625
2020-05-22,0.24364163382403653,0.22509129282138773,0.2742128619453302,0.2570542114092456
2020-05-25,0.2439494883939123,0.22434838413838282,0.27433793865761136,0.2573641888100935
2020-05-26,0.24406813087667012,0.22417973504337432,0.2741315568400572,0.2576205772398984
2020-05-27,0.24396026265344758,0.2244621487382471,0.273914722417076,0.2576628661912293
2020-05-28,0.24387211373582451,0.22365634098520856,0.2745187923706687,0.2579527529082982
2020-05-29,0.2429076155422585,0.2231823635136254,0.27345311573416176,0.26045690520995424
2020-06-01,0.24273891928345775,0.22377516957636923,0.27323255732445834,0.2602533538157147
2020-06-02,0.2432511489760098,0.2216686800504584,0.27392472948268437,0.2611554414908474
2020-06-03,0.24313727640739807,0.22180395281446452,0.273915832350795,0.2611429384273425
2020-06-04,0.24284116038564782,0.22193953749740755,0.2735998752850128,0.26161942683193185
2020-06-05,0.24286346553805857,0.22195850581232224,0.2735630352656937,0.26161499338392546
2020-06-08,0.24249519473944744,0.2223545473820509,0.2731920410078417,0.26195821687066
2020-06-09,0.24027831602475763,0.2300997284662557,0.2703406366898554,0.25928131881913136
2020-06-10,0.2402805834822667,0.23013154670083588,0.27032363061504155,0.2592642392018559
