date,dominant_id,open,high,low,close,settlement,prev_settlement,volume,open_interest,total_turnover,limit_up,limit_down
2014-01-02,I1405,106.66050201946896,106.66050201946896,105.14012205647214,106.07574049523942,105.9587881903935,106.30964510493123,56510.0,107880.0,0,110.51992807938396,102.09936213047851
2014-01-03,I1405,105.72488358070169,105.8418358855476,103.73669439832123,105.49097897100987,104.90621744678033,105.9587881903935,132754.0,122358.0,0,110.16907116484623,101.74850521594078
2014-01-06,I1405,105.25707436131805,105.25707436131805,103.85364670316714,104.43840822739669,104.32145592255078,104.90621744678033,108602.0,142642.0,0,108.99954811638713,100.81288677717352
2014-01-07,I1405,104.32145592255078,105.14012205647214,103.73669439832123,104.78926514193442,104.43840822739669,104.32145592255078,86452.0,149034.0,0,108.4147865921576,100.22812525294397
2014-01-08,I1405,104.67231283708851,104.90621744678033,103.3858374837835,104.32145592255078,104.08755131285896,104.43840822739669,101252.0,157264.0,0,108.5317388970035,100.34507755778988
2014-01-09,I1405,104.20450361770487,105.14012205647214,103.3858374837835,103.85364670316714,104.08755131285896,104.08755131285896,102048.0,161606.0,0,108.18088198246578,99.99422064325215
2014-01-10,I1405,103.50278978862941,103.61974209347532,101.74850521594078,103.03498056924579,102.56717134986215,104.08755131285896,180252.0,163378.0,0,108.18088198246578,99.99422064325215
2014-01-13,I1405,102.80107595955397,102.91802826439988,101.51460060624896,101.86545752078669,101.9824098256326,102.56717134986215,108274.0,178106.0,0,106.66050201946896,98.47384068025534
2014-01-14,I1405,102.33326674017033,103.03498056924579,101.28069599655714,102.91802826439988,102.21631443532442,101.9824098256326,94136.0,178102.0,0,105.9587881903935,98.0060314608717
2014-01-15,I1405,102.91802826439988,103.15193287409168,102.33326674017033,102.80107595955397,102.56717134986215,102.21631443532442,68854.0,184704.0,0,106.19269280008533,98.23993607056352
2014-01-16,I1405,102.91802826439988,103.50278978862941,102.33326674017033,102.80107595955397,102.80107595955397,102.56717134986215,66036.0,186510.0,0,106.66050201946896,98.47384068025534
2014-01-17,I1405,102.45021904501624,102.68412365470806,101.74850521594078,102.45021904501624,102.21631443532442,102.80107595955397,84072.0,184412.0,0,106.89440662916078,98.70774528994716
2014-01-20,I1405,101.9824098256326,102.45021904501624,100.46202986263579,100.69593447232761,101.39764830140305,102.21631443532442,95418.0,195022.0,0,106.19269280008533,98.23993607056352
2014-01-21,I1405,100.5789821674817,100.69593447232761,98.59079298510125,99.05860220448488,99.29250681417669,101.39764830140305,124490.0,208510.0,0,105.37402666616396,97.42126993664215
