date,CU,AL,ZN,NI,TA,RU,V,RB,I,J,JM
2021-12-28,0.13490423215462474,0.0,0.1606484758303337,0.10741284079439871,0.06850157947376229,0.0884357647644756,0.09758834438091303,0.07479942422416681,0.160749779129126,0.10695955924819925,0.0
2021-12-29,0.135353946699237,0.0,0.161182766227981,0.10938339200452321,0.06871065442507003,0.0885703358806329,0.09545700977781339,0.07274219939664246,0.1612844064448767,0.1073152891432233,0.0
2021-12-30,0.13500789771567973,0.0,0.16197878217422865,0.11009458321607525,0.06858108677004121,0.08812549292328674,0.09318524986698679,0.07310157449780266,0.16208092435070307,0.10784440848519608,0.0
2021-12-31,0.13372804273297348,0.0,0.16142410896817685,0.11007154377860717,0.06830002530657656,0.0907814470373637,0.09286234806388712,0.072851385716015,0.16152590137335568,0.10845519702304438,0.0
2022-01-04,0.13341419971854798,0.0,0.16113844015491494,0.11033549254617309,0.06805112531440366,0.09074870266843146,0.09268718771784776,0.07261933242201994,0.16124005242023876,0.10976546703742246,0.0
2022-01-05,0.13321168114248744,0.0,0.16102882594576565,0.11162784474670161,0.06800520237967507,0.09075461847139132,0.09197454902975706,0.07254756057950097,0.16113036908948142,0.10971934861523931,0.0
2022-01-06,0.13031828634366038,0.0,0.15863970376444,0.10997166574662777,0.0669238750979168,0.08897187663778176,0.08871303616632456,0.0708981777958465,0.15873974035195013,0.12682363809545216,0.0
2022-01-07,0.1300885167139382,0.0,0.1588691834053894,0.11013090188720774,0.06678842812017063,0.0890813902269869,0.08820730943310616,0.07085781118130816,0.15896936470043266,0.12700709433146012,0.0
2022-01-10,0.12902578580352017,0.0,0.15907049919961855,0.11063846759395439,0.06691870797567569,0.08886725689826987,0.08828428634864828,0.07085666750119052,0.15917029354391435,0.12716803513520825,0.0
2022-01-11,0.12917694814051384,0.0,0.15925919513216977,0.11094735303751442,0.06716276693116319,0.08765464624039074,0.08832821685393628,0.07090140913861817,0.15925057746570181,0.1273188870599918,0.0
2022-01-12,0.12975868203058416,0.0,0.1601147196856877,0.1115463616756552,0.06729391951568149,0.0880575242925769,0.08737437602226432,0.07123880664284286,0.1566127786788144,0.1280028314558931,0.0
2022-01-13,0.0010126476509334248,0.9922782643806712,0.0012496749192071306,0.0008724188050194405,0.000528951637543983,0.0006883097674327809,0.0006770012523203677,0.0005527929994787562,0.001140892850861362,0.0009990457365315292,0.0
2022-01-14,0.03712242085326354,0.707679090350543,0.04757678568336361,0.03359357535631441,0.020169787468393242,0.026337893757796743,0.025892356643954787,0.021023480518905867,0.04256960989336521,0.03803499947409963,0.0
2022-01-17,0.051466423605723906,0.5967631774773537,0.06596744992949927,0.04658983262034253,0.027982769184681195,0.03669663969508965,0.03590218116492323,0.029147715732271907,0.05674649579809078,0.0527373147920238,0.0
2022-01-18,0.06718241203567733,0.47167304118029263,0.08643671828818436,0.061794948820022726,0.036809362662538155,0.04869816234263931,0.04588469944427573,0.038146961567491075,0.07427233493082169,0.06910135872805688,0.0
2022-01-19,0.0661584436480674,0.4717756864582874,0.08659306975821901,0.06233664945030021,0.0390793209228689,0.04846863435562281,0.04568890206969176,0.03778224824875881,0.07289069203789317,0.06922635305029043,0.0
2022-01-20,0.0009532034999846803,0.006761436526301165,0.0012413686251479673,0.0009105573792268316,0.0005676289522800452,0.0006990317065082913,0.0006517210998896238,0.000539164178971202,0.0010006569618085774,0.000992405315459904,0.9856828257544218
2022-01-21,0.05901829358349993,0.2497940869162219,0.07637006855102159,0.05758479998058383,0.03492094071188156,0.04306823837531812,0.040142396928403705,0.03300971528776074,0.060516491998163696,0.06105363099783285,0.2845213366693122
2022-01-24,0.06511721486321012,0.27247212990790626,0.08386131649944349,0.0640252756079063,0.038284699793648576,0.04738235411652702,0.04395826030503307,0.036245816073710996,0.0662562108055403,0.06704246794185972,0.21535425408521414
2022-01-25,0.07465924019720445,0.27070722778782175,0.0950980942962677,0.07262640845066036,0.04310444890304602,0.05317817903895393,0.04999540285479283,0.04110313147128028,0.07416234974997067,0.07602564810954035,0.14933986914046157
2022-01-26,0.07640168913674875,0.2561011420857584,0.09869078686144599,0.07563539554015483,0.04473569321305358,0.054831404491559946,0.05133760280279107,0.042536301488798126,0.07546312795140406,0.07889780640826585,0.14536905002001932
2022-01-27,0.07785111288375511,0.25427883797859846,0.1007570152851196,0.07751918629465804,0.045745640441517785,0.056188745600610095,0.05238079286802005,0.04357300315812734,0.07309209113819075,0.080549641350013,0.13806393300138994
2022-01-28,0.07822127731988739,0.24045216312783993,0.10295196040710873,0.07927300190208492,0.04612416156725497,0.057410273758161226,0.05319402639226283,0.04460189455777936,0.07439527069504674,0.08230437814783176,0.14107159212474224
2022-02-07,0.07936583234123983,0.24347100318136805,0.10454749178994402,0.08063008315172565,0.04667576516039468,0.058142777407457186,0.054436667574482,0.04700322477647451,0.07548178368952156,0.08357991693077793,0.12666545399661472
2022-02-08,0.08449186037454971,0.22045610684094494,0.10814672063862392,0.08663223716664821,0.049622550741770764,0.059718369000992116,0.056595255158558025,0.04750379266417531,0.07102862633987773,0.08645777649285243,0.12934670458100686
2022-02-09,0.08386946549573886,0.20441608545520273,0.10736939195868374,0.0861838496113664,0.04999149847639005,0.08379429624226936,0.05342214461666084,0.04711228331143685,0.07051809224300727,0.08514987042906728,0.12817302216017673
2022-02-10,0.0897332489503996,0.19528205476577773,0.11517014221159404,0.09244588531741575,0.05405941371996992,0.08977969573042412,0.05757832303149513,0.05043134624116603,0.07564147066458825,0.08246321743682225,0.0974152019303471
2022-02-11,0.09023290891189477,0.19133042674505382,0.11554321958225809,0.09334292950923924,0.05593350297923713,0.093554020666055,0.057786592668794594,0.05049829336826202,0.07588650049998483,0.0781608403836228,0.09773076468559759
2022-02-14,0.08804868618704793,0.1850981093919461,0.11618082626744251,0.10182801771351464,0.05748357348639129,0.09418870117544567,0.058141339142088334,0.050189503619512195,0.07630526795521914,0.0742658988598353,0.09827007620155687
2022-02-15,0.08886622185436023,0.16601901327344282,0.11921492910710255,0.1044961956735902,0.05928472279841554,0.095997728649627,0.05992509230170598,0.05122120638656864,0.07829800666798235,0.07584044973705749,0.10083643355014724
2022-02-16,0.08877082324661817,0.1661337815371418,0.11933768506718172,0.10537921644668326,0.05933581162709972,0.09628230218978372,0.060196591139713436,0.05096673767679527,0.07837863035373045,0.07427815559548459,0.1009402651197679
2022-02-17,0.08779721110011299,0.164023454682696,0.11804649929919087,0.1161221261974279,0.05870202415478684,0.09454805773898756,0.05954437737719536,0.050414383321197374,0.07752919835484089,0.07342634740356,0.09984632037000428
2022-02-18,0.08780031097038064,0.16362450058086955,0.118234391001819,0.11643573846941362,0.05869992657622205,0.09510310164034777,0.05954488643588495,0.05041258188195684,0.0775264280315521,0.07277538181462682,0.09984275259692667
2022-02-21,0.08784045639086732,0.16287111326508033,0.11831070101187288,0.11700299436154984,0.0596323158850559,0.09400615897252992,0.059588957117365414,0.05044989351309278,0.07758380730827263,0.07279695342254897,0.0999166487517639
2022-02-22,0.08853366329669081,0.1621059441680011,0.1184061711060476,0.11808115971759775,0.05986717356166383,0.09416015233854055,0.059692325111359155,0.050462857471141404,0.0776037437868885,0.07114448540830624,0.09994232403376307
2022-02-23,0.08899872246900471,0.16146098567680583,0.11531662395459323,0.12098896451280142,0.060273991592831935,0.0945914086467735,0.05999771486131175,0.05063329077020888,0.07786584273919517,0.06959258544989212,0.10027986932658138
2022-02-24,0.09300117003471989,0.1520175306670379,0.11675720986693182,0.12473373053878596,0.06019673266115317,0.09901705686004648,0.05942049662297565,0.050093375155473,0.0770355395195159,0.06851659841378856,0.09921055965957172
2022-02-25,0.09400181023800366,0.14753704202933104,0.11735026847743145,0.12550600236666357,0.06051018590265815,0.10036396490980097,0.05972440954145408,0.05033011708459228,0.0773996104606332,0.06759715896107532,0.0996794300283563
2022-02-28,0.09788764587824954,0.14032895861798433,0.11804610542516716,0.1296279947591133,0.05527915167135568,0.10202545731981462,0.06015565856523947,0.05067844262467696,0.0779352790161172,0.06766601297992562,0.10036929314235628
2022-03-01,0.09990973701610047,0.1265925228612204,0.1207031442794476,0.13277452029428108,0.05665227585234138,0.10442600850123399,0.061616952208118234,0.05187085281828003,0.07976901376263183,0.06295409587528768,0.1027308765310574
2022-03-02,0.09996557715046661,0.12417458727311244,0.12154276042789067,0.1343421811670153,0.056640064931316327,0.10447749723760213,0.06171630833740148,0.05183878463519666,0.07971969806414732,0.06291517568480132,0.10266736509104976
2022-03-03,0.0995401003875901,0.12260757256790555,0.11878728981407764,0.13755326514450145,0.056298815796831415,0.10902944003881876,0.06144506108430173,0.0514196361120595,0.07907511517232851,0.06240646771340929,0.10183723616817608
2022-03-04,0.09693002764979314,0.12178706433372244,0.11571232599044218,0.13853047932347934,0.057017243141972526,0.11072577596829135,0.06189025727562215,0.052379857887388165,0.07963023914142595,0.06284457426537472,0.10255215502248806
2022-03-07,0.09462123632661357,0.11130010779746105,0.11203061959254745,0.1747464927635868,0.05486992732227945,0.10652278039633328,0.0598231400732364,0.05067378819651726,0.07650503616374202,0.06037867085971155,0.0985282005079711
2022-03-08,0.09505493590646423,0.10916586285812074,0.11272985936731238,0.17580693051856341,0.05522411967556994,0.1051037159792448,0.060150545906416074,0.05096695798905252,0.07629716537628635,0.06060400201187174,0.09889590441109802
2022-03-09,0.09912217964697445,0.10669759461907631,0.1081185714934653,0.1795458972810401,0.05640410328222867,0.10734227052482129,0.06143851168792931,0.050936766263641825,0.06750368003759466,0.061892272388727014,0.100998152774501
2022-03-10,0.10257888733433251,0.06627537684188632,0.1086467156565347,0.19881063656602802,0.058602112153280296,0.11087972051188581,0.06397340734406463,0.051894615356356616,0.0698313341681444,0.064026434606172,0.10448075946131473
2022-03-11,0.10337933434113722,0.06533120924332632,0.10963174286485719,0.2012897169046154,0.059416323599376736,0.10441904051195795,0.06437790451314047,0.0526130606180364,0.07018384458225095,0.06434964173439961,0.10500818108690178
2022-03-14,0.10342065848782382,0.06530802573832328,0.10970705683633848,0.20147475507315035,0.059391436109903745,0.1042784437268835,0.06438997093923468,0.05257298970521145,0.07015893906571682,0.06432680654952593,0.10497091776788804
